,energy_low,energy_medium,energy_high
0,0.0,0.0,1.0
1,0.0,0.491050418458362,0.508949581541638
2,0.0,0.11118416527292098,0.888815834727079
3,0.0,0.0,1.0
4,0.0,0.0,1.0
5,0.0,0.0,1.0
6,1.0,0.0,0.0
7,0.0,0.0,1.0
8,0.0,0.0,1.0
9,1.0,0.0,0.0
10,0.0,0.0,1.0
11,0.0,0.0,1.0
12,0.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,0.9006413427511204,0.09935865724887957,0.0
17,0.0,0.8620618699071206,0.13793813009287936
18,0.0,0.1550784631916078,0.8449215368083922
19,1.0,0.0,0.0
20,0.0,0.0,1.0
21,0.0,0.18693509401149608,0.8130649059885039
22,1.0,0.0,0.0
23,0.0,0.5408852415328388,0.4591147584671612
24,0.4361679388149288,0.5638320611850711,0.0
25,1.0,0.0,0.0
26,0.5396335323219413,0.46036646767805867,0.0
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,0.40137096145336026,0.5986290385466397,0.0
30,1.0,0.0,0.0
31,0.0,0.0,1.0
32,0.5656660513345538,0.43433394866544617,0.0
33,0.0,0.7902361978772768,0.20976380212272322
34,1.0,0.0,0.0
35,1.0,0.0,0.0
36,1.0,0.0,0.0
37,0.0,0.0,1.0
38,0.9624706684273616,0.03752933157263839,0.0
39,0.0,0.0,1.0
40,1.0,0.0,0.0
41,0.0,0.0,1.0
42,1.0,0.0,0.0
43,0.0,0.0,1.0
44,0.0,0.0,1.0
45,0.0,0.0,1.0
46,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
47,0.0,0.0,1.0
48,1.0,0.0,0.0
49,1.0,0.0,0.0
50,0.5767173873043965,0.4232826126956035,0.0
51,1.0,0.0,0.0
52,0.44753268759627823,0.5524673124037217,0.0
53,0.0,0.41627392574168753,0.5837260742583125
54,0.0,0.0,1.0
55,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
56,0.6011743552956745,0.39882564470432547,0.0
57,1.0,0.0,0.0
58,0.9547151693672185,0.04528483063278158,0.0
59,0.3653340436187681,0.6346659563812319,0.0
60,0.621560336379255,0.37843966362074505,0.0
61,0.0,0.0,1.0
62,1.0,0.0,0.0
63,0.6211192051686663,0.3788807948313338,0.0
64,0.0,0.0,1.0
65,0.9230613357155706,0.07693866428442937,0.0
66,0.7543957228722463,0.24560427712775368,0.0
67,1.0,0.0,0.0
68,1.0,0.0,0.0
69,0.0,0.24721604828398983,0.7527839517160102
70,0.0,0.3031502255767206,0.6968497744232793
71,1.0,0.0,0.0
72,0.0,0.8321260747493434,0.1678739252506566
73,1.0,0.0,0.0
74,0.0,0.0,1.0
75,0.0,0.4443181159108775,0.5556818840891226
76,0.5626791670184216,0.4373208329815785,0.0
77,0.0,0.0,1.0
78,0.0,0.32442814216201477,0.6755718578379852
79,0.5145239172469485,0.48547608275305154,0.0
80,0.0,0.0,1.0
81,1.0,0.0,0.0
82,0.0,0.0,1.0
83,0.0,0.0020110718968905338,0.9979889281031095
84,1.0,0.0,0.0
85,0.0,0.0,1.0
86,1.0,0.0,0.0
87,0.15199975193167778,0.8480002480683223,0.0
88,0.6138833665666671,0.3861166334333329,0.0
89,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
90,1.0,0.0,0.0
91,1.0,0.0,0.0
92,1.0,0.0,0.0
93,1.0,0.0,0.0
94,1.0,0.0,0.0
95,1.0,0.0,0.0
96,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
97,0.0,0.0,1.0
98,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
99,0.8512345918099641,0.14876540819003595,0.0
100,0.0,0.3509327348476159,0.6490672651523841
101,1.0,0.0,0.0
102,0.0,0.0,1.0
103,1.0,0.0,0.0
104,0.0,0.0,1.0
105,1.0,0.0,0.0
106,0.9990433252582623,0.0009566747417376013,0.0
107,1.0,0.0,0.0
108,1.0,0.0,0.0
109,1.0,0.0,0.0
110,1.0,0.0,0.0
111,1.0,0.0,0.0
112,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
113,0.0,0.0,1.0
114,0.9341679592464431,0.06583204075355684,0.0
115,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
116,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
117,0.0,0.0,1.0
118,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
119,0.0,0.0,1.0
120,0.0,0.0,1.0
121,0.4329953701169027,0.5670046298830973,0.0
122,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
123,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
124,0.8529656684865133,0.1470343315134867,0.0
125,0.49302282019861887,0.5069771798013811,0.0
126,0.0,0.7095151890675852,0.2904848109324148
127,0.35570980551733783,0.6442901944826621,0.0
128,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
129,1.0,0.0,0.0
130,0.0,0.0,1.0
131,0.0,0.0,1.0
132,0.8994293241385518,0.10057067586144819,0.0
133,1.0,0.0,0.0
134,0.4661815933844378,0.5338184066155621,0.0
135,0.0,0.0,1.0
136,0.0,0.0,1.0
137,0.0,0.0,1.0
138,0.0,0.0,1.0
139,0.0,0.0,1.0
140,0.0,0.0,1.0
141,0.0,0.3796521738721801,0.6203478261278199
142,0.7662933041012477,0.2337066958987522,0.0
143,0.0,0.0,1.0
144,0.0,0.0,1.0
145,1.0,0.0,0.0
146,1.0,0.0,0.0
147,0.0,0.07147972545389628,0.9285202745461038
148,0.0,0.5407477405713655,0.4592522594286345
149,0.0,0.06035949897169877,0.9396405010283012
150,0.0,0.18631148056869673,0.8136885194313033
151,0.0,0.01128275968460306,0.9887172403153969
152,0.0,0.0,1.0
153,0.7007700112031956,0.29922998879680446,0.0
154,0.0,0.8256108019940809,0.17438919800591904
155,0.6992260114515019,0.3007739885484982,0.0
156,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
157,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
158,0.0,0.2402053329182061,0.759794667081794
159,0.42919986036630675,0.5708001396336932,0.0
160,0.9103044144533499,0.08969558554665014,0.0
161,0.0,0.4447629570925063,0.5552370429074938
162,0.6394059065930848,0.3605940934069152,0.0
163,1.0,0.0,0.0
164,1.0,0.0,0.0
165,0.0,0.0,1.0
166,0.0,0.0,1.0
167,0.0,0.0,1.0
168,1.0,0.0,0.0
169,0.4564598801528196,0.5435401198471804,0.0
170,0.7733793577253221,0.22662064227467796,0.0
171,0.0,0.5898445631823102,0.41015543681768984
172,0.4181367935035284,0.5818632064964716,0.0
173,0.0,0.7899245554175529,0.21007544458244706
174,1.0,0.0,0.0
175,0.0,0.0,1.0
176,0.0,0.0,1.0
177,0.0,0.0,1.0
178,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
179,0.0,0.0,1.0
180,0.48454868549638186,0.5154513145036181,0.0
181,0.3302881908694337,0.6697118091305663,0.0
182,0.0,0.0,1.0
183,1.0,0.0,0.0
184,0.7314891746303243,0.26851082536967574,0.0
185,0.5703313489760684,0.4296686510239316,0.0
186,1.0,0.0,0.0
187,0.0,0.0,1.0
188,0.6614691748894737,0.33853082511052646,0.0
189,0.5207005566921225,0.47929944330787755,0.0
190,1.0,0.0,0.0
191,1.0,0.0,0.0
192,0.24148965028614025,0.7585103497138598,0.0
193,0.0,0.5975361517112148,0.40246384828878523
194,0.0,0.12178628025027854,0.8782137197497215
195,0.0,0.0,1.0
196,0.0,0.8726873157865416,0.12731268421345845
197,0.893559721299722,0.10644027870027793,0.0
198,0.0003722607415313321,0.9992835427290702,0.00034419652939845607
199,1.0,0.0,0.0
200,1.0,0.0,0.0
