,energy_low,energy_medium,energy_high
0,0.0,0.0,1.0
1,0.0,0.26576611897637875,0.7342338810236213
2,0.0,0.43137785237219745,0.5686221476278025
3,0.0,0.0,1.0
4,0.0,0.0,1.0
5,0.0,0.0,1.0
6,1.0,0.0,0.0
7,0.0,0.0,1.0
8,0.0,0.0,1.0
9,1.0,0.0,0.0
10,0.0,0.0,1.0
11,0.0,0.0,1.0
12,0.0,0.0,0.0
13,0.9990880361606103,0.0009119638393897138,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,0.6759401243064836,0.3240598756935163,0.0
17,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
18,0.0,0.2151973334710126,0.7848026665289873
19,1.0,0.0,0.0
20,0.0,0.0,1.0
21,0.0,0.0,1.0
22,1.0,0.0,0.0
23,0.0,0.5067461046196177,0.49325389538038233
24,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
25,1.0,0.0,0.0
26,0.8944643952807508,0.10553560471924918,0.0
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,0.40763908652037895,0.592360913479621,0.0
30,1.0,0.0,0.0
31,0.0,0.0,1.0
32,0.47622693037168456,0.5237730696283155,0.0
33,0.0,0.7701591187648538,0.22984088123514618
34,1.0,0.0,0.0
35,1.0,0.0,0.0
36,1.0,0.0,0.0
37,0.0,0.0,1.0
38,1.0,0.0,0.0
39,0.0,0.0,1.0
40,1.0,0.0,0.0
41,0.0,0.0,1.0
42,1.0,0.0,0.0
43,0.0,0.14749043693678626,0.8525095630632138
44,0.0,0.0,1.0
45,0.0,0.21607380927225903,0.783926190727741
46,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
47,0.0,0.0,1.0
48,1.0,0.0,0.0
49,0.6788969983818063,0.3211030016181937,0.0
50,0.6684932119513176,0.3315067880486824,0.0
51,1.0,0.0,0.0
52,0.0,0.8276751577478706,0.1723248422521294
53,0.0,0.2798940997395492,0.7201059002604507
54,0.0,0.0,1.0
55,0.7098001486367163,0.2901998513632837,0.0
56,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
57,0.6222079848040395,0.37779201519596056,0.0
58,1.0,0.0,0.0
59,0.29780641127515617,0.7021935887248438,0.0
60,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
61,0.0,0.0,1.0
62,1.0,0.0,0.0
63,0.3590477249241285,0.6409522750758715,0.0
64,0.0,0.35797996912259544,0.6420200308774046
65,1.0,0.0,0.0
66,0.8725170797077024,0.12748292029229752,0.0
67,1.0,0.0,0.0
68,1.0,0.0,0.0
69,0.0,0.560951746165699,0.439048253834301
70,0.0,0.17372081091738795,0.826279189082612
71,1.0,0.0,0.0
72,0.0,0.5841536091202112,0.41584639087978875
73,1.0,0.0,0.0
74,0.0,0.0,1.0
75,0.0,0.3601216388532465,0.6398783611467534
76,0.6528882137441959,0.34711178625580413,0.0
77,0.0,0.0,1.0
78,0.0,0.24380684068643085,0.7561931593135691
79,0.743755149098148,0.256244850901852,0.0
80,0.0,0.1398876457144836,0.8601123542855164
81,1.0,0.0,0.0
82,0.0,0.0,1.0
83,0.0,0.01799546299622161,0.9820045370037784
84,1.0,0.0,0.0
85,0.0,0.0,1.0
86,1.0,0.0,0.0
87,0.0,0.8594967888433723,0.14050321115662773
88,0.6227324361764536,0.3772675638235465,0.0
89,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
90,1.0,0.0,0.0
91,1.0,0.0,0.0
92,1.0,0.0,0.0
93,1.0,0.0,0.0
94,1.0,0.0,0.0
95,1.0,0.0,0.0
96,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
97,0.0,0.0,1.0
98,0.917185035818823,0.08281496418117695,0.0
99,0.7481297354470422,0.2518702645529579,0.0
100,0.0,0.32632626877316495,0.6736737312268349
101,1.0,0.0,0.0
102,0.0,0.0,1.0
103,1.0,0.0,0.0
104,0.0,0.0,1.0
105,1.0,0.0,0.0
106,0.8902796512456197,0.10972034875438039,0.0
107,1.0,0.0,0.0
108,1.0,0.0,0.0
109,1.0,0.0,0.0
110,0.9367548664771763,0.0632451335228237,0.0
111,0.9229353512917722,0.07706464870822778,0.0
112,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
113,0.0,0.0,1.0
114,0.9386664044763776,0.061333595523622414,0.0
115,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
116,0.0032259248857599556,0.9931970631070254,0.0035770120072146725
117,0.0,0.0,1.0
