,spectral_low,spectral_medium,spectral_high
0,0.3439407894507137,0.0,0.6560592105492863
1,0.3439407894507137,0.0,0.6560592105492863
2,0.3439407894507137,0.0,0.6560592105492863
3,1.0,0.0,0.0
4,0.3439407894507137,0.0,0.6560592105492863
5,0.3439407894507137,0.0,0.6560592105492863
6,0.3439407894507137,0.0,0.6560592105492863
7,0.0,0.0,1.0
8,0.3439407894507137,0.0,0.6560592105492863
9,0.0,0.0,1.0
10,0.3439407894507137,0.0,0.6560592105492863
11,1.0,0.0,0.0
12,0.3439407894507137,0.0,0.6560592105492863
13,0.3439407894507137,0.0,0.6560592105492863
14,0.3439407894507137,0.0,0.6560592105492863
15,0.0,0.0,1.0
16,0.3439407894507137,0.0,0.6560592105492863
17,0.3439407894507137,0.0,0.6560592105492863
18,1.0,0.0,0.0
19,0.0,0.0,1.0
20,0.3439407894507137,0.0,0.6560592105492863
21,0.3439407894507137,0.0,0.6560592105492863
22,0.3439407894507137,0.0,0.6560592105492863
23,1.0,0.0,0.0
24,0.3439407894507137,0.0,0.6560592105492863
25,0.3439407894507137,0.0,0.6560592105492863
26,0.3439407894507137,0.0,0.6560592105492863
27,0.0,0.0,1.0
28,0.3439407894507137,0.0,0.6560592105492863
29,0.3439407894507137,0.0,0.6560592105492863
30,0.3439407894507137,0.0,0.6560592105492863
31,0.3439407894507137,0.0,0.6560592105492863
32,0.3439407894507137,0.0,0.6560592105492863
33,0.3439407894507137,0.0,0.6560592105492863
34,0.3439407894507137,0.0,0.6560592105492863
35,1.0,0.0,0.0
36,0.3439407894507137,0.0,0.6560592105492863
37,0.3439407894507137,0.0,0.6560592105492863
38,0.0,0.0,1.0
39,0.3439407894507137,0.0,0.6560592105492863
40,0.3439407894507137,0.0,0.6560592105492863
41,0.3439407894507137,0.0,0.6560592105492863
42,0.3439407894507137,0.0,0.6560592105492863
43,0.3439407894507137,0.0,0.6560592105492863
44,0.3439407894507137,0.0,0.6560592105492863
45,0.3439407894507137,0.0,0.6560592105492863
46,0.3439407894507137,0.0,0.6560592105492863
47,0.3439407894507137,0.0,0.6560592105492863
48,0.3439407894507137,0.0,0.6560592105492863
49,0.3439407894507137,0.0,0.6560592105492863
50,0.3439407894507137,0.0,0.6560592105492863
51,0.3439407894507137,0.0,0.6560592105492863
52,0.3439407894507137,0.0,0.6560592105492863
53,0.0,0.0,1.0
54,0.3439407894507137,0.0,0.6560592105492863
55,0.0,0.0,1.0
56,0.3439407894507137,0.0,0.6560592105492863
57,0.3439407894507137,0.0,0.6560592105492863
58,0.3439407894507137,0.0,0.6560592105492863
59,0.3439407894507137,0.0,0.6560592105492863
60,0.3439407894507137,0.0,0.6560592105492863
61,0.3439407894507137,0.0,0.6560592105492863
62,0.3439407894507137,0.0,0.6560592105492863
63,0.3439407894507137,0.0,0.6560592105492863
64,0.3439407894507137,0.0,0.6560592105492863
65,0.3439407894507137,0.0,0.6560592105492863
66,1.0,0.0,0.0
67,0.3439407894507137,0.0,0.6560592105492863
68,0.3439407894507137,0.0,0.6560592105492863
69,0.3439407894507137,0.0,0.6560592105492863
70,0.3439407894507137,0.0,0.6560592105492863
71,0.3439407894507137,0.0,0.6560592105492863
72,0.3439407894507137,0.0,0.6560592105492863
73,0.3439407894507137,0.0,0.6560592105492863
74,0.3439407894507137,0.0,0.6560592105492863
75,0.3439407894507137,0.0,0.6560592105492863
76,0.3439407894507137,0.0,0.6560592105492863
77,0.3439407894507137,0.0,0.6560592105492863
78,0.0,0.0,1.0
79,0.3439407894507137,0.0,0.6560592105492863
80,0.3439407894507137,0.0,0.6560592105492863
81,0.3439407894507137,0.0,0.6560592105492863
82,0.3439407894507137,0.0,0.6560592105492863
83,0.0,0.0,1.0
84,0.3439407894507137,0.0,0.6560592105492863
85,0.3439407894507137,0.0,0.6560592105492863
86,0.3439407894507137,0.0,0.6560592105492863
87,0.0,0.0,1.0
88,0.3439407894507137,0.0,0.6560592105492863
89,0.3439407894507137,0.0,0.6560592105492863
90,0.3439407894507137,0.0,0.6560592105492863
91,0.3439407894507137,0.0,0.6560592105492863
92,1.0,0.0,0.0
93,0.3439407894507137,0.0,0.6560592105492863
94,0.3439407894507137,0.0,0.6560592105492863
95,0.3439407894507137,0.0,0.6560592105492863
96,0.3439407894507137,0.0,0.6560592105492863
97,0.3439407894507137,0.0,0.6560592105492863
98,0.3439407894507137,0.0,0.6560592105492863
99,0.3439407894507137,0.0,0.6560592105492863
100,0.0,0.0,1.0
101,0.0,0.0,1.0
102,0.3439407894507137,0.0,0.6560592105492863
103,0.3439407894507137,0.0,0.6560592105492863
104,0.3439407894507137,0.0,0.6560592105492863
105,0.3439407894507137,0.0,0.6560592105492863
106,0.3439407894507137,0.0,0.6560592105492863
107,0.3439407894507137,0.0,0.6560592105492863
108,0.3439407894507137,0.0,0.6560592105492863
109,0.0,0.0,1.0
110,0.3439407894507137,0.0,0.6560592105492863
111,0.3439407894507137,0.0,0.6560592105492863
112,0.3439407894507137,0.0,0.6560592105492863
113,0.3439407894507137,0.0,0.6560592105492863
114,0.3439407894507137,0.0,0.6560592105492863
115,0.3439407894507137,0.0,0.6560592105492863
116,0.3439407894507137,0.0,0.6560592105492863
117,0.3439407894507137,0.0,0.6560592105492863
118,0.3439407894507137,0.0,0.6560592105492863
119,0.3439407894507137,0.0,0.6560592105492863
120,0.3439407894507137,0.0,0.6560592105492863
121,1.0,0.0,0.0
122,0.3439407894507137,0.0,0.6560592105492863
123,0.3439407894507137,0.0,0.6560592105492863
124,0.3439407894507137,0.0,0.6560592105492863
125,1.0,0.0,0.0
126,0.0,0.0,1.0
127,0.3439407894507137,0.0,0.6560592105492863
128,0.3439407894507137,0.0,0.6560592105492863
129,0.3439407894507137,0.0,0.6560592105492863
130,0.3439407894507137,0.0,0.6560592105492863
131,0.3439407894507137,0.0,0.6560592105492863
132,0.3439407894507137,0.0,0.6560592105492863
133,0.3439407894507137,0.0,0.6560592105492863
134,0.3439407894507137,0.0,0.6560592105492863
135,0.0,0.0,1.0
136,0.3439407894507137,0.0,0.6560592105492863
137,0.3439407894507137,0.0,0.6560592105492863
138,0.3439407894507137,0.0,0.6560592105492863
139,0.0,0.0,1.0
140,1.0,0.0,0.0
141,0.3439407894507137,0.0,0.6560592105492863
142,0.0,0.0,1.0
143,0.0,0.0,1.0
144,0.3439407894507137,0.0,0.6560592105492863
145,0.3439407894507137,0.0,0.6560592105492863
146,0.3439407894507137,0.0,0.6560592105492863
147,0.3439407894507137,0.0,0.6560592105492863
148,0.3439407894507137,0.0,0.6560592105492863
149,0.3439407894507137,0.0,0.6560592105492863
150,0.0,0.0,1.0
151,0.3439407894507137,0.0,0.6560592105492863
