,quality_low,quality_medium,quality_high
0,1.0,0.0,0.0
1,0.0,0.4047056448529535,0.5952943551470465
2,0.0,0.09580174126011927,0.9041982587398807
3,1.0,0.0,0.0
4,1.0,0.0,0.0
5,0.011315544359751984,0.984359775404438,0.004324680235810097
6,1.0,0.0,0.0
7,0.011315544359751984,0.984359775404438,0.004324680235810097
8,0.8121398133708116,0.18786018662918838,0.0
9,1.0,0.0,0.0
10,0.0,0.0,1.0
11,0.011315544359751984,0.984359775404438,0.004324680235810097
12,1.0,0.0,0.0
13,0.011315544359751984,0.984359775404438,0.004324680235810097
14,1.0,0.0,0.0
15,0.011315544359751984,0.984359775404438,0.004324680235810097
16,0.0,0.057615414737901466,0.9423845852620986
17,0.011315544359751984,0.984359775404438,0.004324680235810097
18,0.0,0.0,1.0
19,0.0,0.0,1.0
20,0.0,0.0,1.0
21,0.0,0.26336129923670365,0.7366387007632964
22,0.0,0.0,1.0
23,1.0,0.0,0.0
24,0.0,0.12912300858958584,0.8708769914104142
25,0.0,0.0,1.0
26,0.011315544359751984,0.984359775404438,0.004324680235810097
27,1.0,0.0,0.0
28,0.011315544359751984,0.984359775404438,0.004324680235810097
29,0.011315544359751984,0.984359775404438,0.004324680235810097
30,0.0,0.0,1.0
31,0.0,0.32123958583233103,0.6787604141676689
32,0.0,0.0,1.0
33,0.0,0.12405430315772951,0.8759456968422704
34,0.0,0.0,1.0
35,0.011315544359751984,0.984359775404438,0.004324680235810097
36,0.0,0.0,1.0
37,0.011315544359751984,0.984359775404438,0.004324680235810097
38,0.011315544359751984,0.984359775404438,0.004324680235810097
39,0.0,0.0,1.0
40,0.0,0.0,1.0
41,0.011315544359751984,0.984359775404438,0.004324680235810097
42,0.0,0.0,1.0
43,0.0,0.3758014794807403,0.6241985205192597
44,1.0,0.0,0.0
45,0.0,0.6228997556187778,0.3771002443812222
46,1.0,0.0,0.0
47,0.0,0.0,1.0
48,0.011315544359751984,0.984359775404438,0.004324680235810097
49,0.011315544359751984,0.984359775404438,0.004324680235810097
50,0.0,0.0,1.0
