,pitch_low,pitch_medium,pitch_high
0,1.0,0.0,0.0
1,0.0,0.9449649752127527,0.055035024787247415
2,0.6512653099669341,0.3487346900330659,0.0
3,0.0034112051348908403,0.996352748493456,0.00023604637165328487
4,0.0,0.9730365662988657,0.02696343370113439
5,0.0,0.9950710318788109,0.004928968121189191
6,0.0,0.0,1.0
7,0.9020251822752405,0.09797481772475947,0.0
8,1.0,0.0,0.0
9,1.0,0.0,0.0
10,1.0,0.0,0.0
11,0.2592987422676684,0.7407012577323316,0.0
12,1.0,0.0,0.0
13,0.0,0.0,1.0
14,0.0,0.16095097391754215,0.8390490260824579
15,0.9669730253389893,0.03302697466101062,0.0
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,0.9367485364016731,0.06325146359832694,0.0
19,0.0,0.7050719294031838,0.29492807059681625
20,1.0,0.0,0.0
21,1.0,0.0,0.0
22,0.0,0.0,1.0
23,0.9427086608906,0.05729133910940001,0.0
24,0.0,0.9773940655005002,0.022605934499499908
25,0.0,0.0,1.0
26,1.0,0.0,0.0
27,0.0,0.22257368553584017,0.7774263144641599
28,0.9091357006667302,0.09086429933326978,0.0
29,0.0908849215863457,0.9091150784136544,0.0
30,0.0,0.0,1.0
31,0.03404533976564371,0.9659546602343564,0.0
32,0.0,0.0,1.0
33,0.33839742552892926,0.6616025744710706,0.0
34,0.0,0.0,1.0
35,0.0,0.020486126366111412,0.9795138736338886
36,1.0,0.0,0.0
37,1.0,0.0,0.0
38,0.0,0.0,1.0
39,0.5217895877875253,0.4782104122124747,0.0
40,1.0,0.0,0.0
41,1.0,0.0,0.0
42,0.0,0.0,1.0
43,0.47755025594143824,0.5224497440585618,0.0
44,0.7707381239299684,0.2292618760700316,0.0
45,0.0,0.9785148252751924,0.02148517472480778
46,0.0,0.5700400568977622,0.4299599431022379
47,0.5960894275057689,0.4039105724942311,0.0
48,1.0,0.0,0.0
49,0.0,0.0,1.0
50,0.0,0.0,1.0
51,0.0,0.0,1.0
52,1.0,0.0,0.0
53,0.9584239234351435,0.04157607656485646,0.0
54,0.7863087132358619,0.21369128676413812,0.0
55,1.0,0.0,0.0
56,0.0,0.0,1.0
57,0.0,0.0,1.0
58,0.0,0.0,1.0
59,1.0,0.0,0.0
60,0.0,0.0,1.0
61,0.2720340417079814,0.7279659582920186,0.0
62,1.0,0.0,0.0
63,0.0,0.0,1.0
64,0.22444070686659548,0.7755592931334045,0.0
65,0.0,0.0,1.0
66,0.0,0.0,1.0
67,0.0,0.0,1.0
68,0.0,0.0,1.0
69,0.2111038986276313,0.7888961013723688,0.0
70,0.0,0.9089513198873308,0.09104868011266931
71,0.0,0.0,1.0
72,0.0,0.9452389376271289,0.0547610623728712
73,0.0,0.0,1.0
74,1.0,0.0,0.0
75,0.8173077944421853,0.18269220555781468,0.0
76,0.0,0.0,1.0
77,0.9988822551009466,0.0011177448990534041,0.0
78,1.0,0.0,0.0
79,1.0,0.0,0.0
80,1.0,0.0,0.0
