,pitch_low,pitch_medium,pitch_high
0,0.06731806728644965,0.9326819327135504,0.0
1,0.0,0.383173604177911,0.616826395822089
2,0.056341634802561984,0.9436583651974381,0.0
3,0.0,0.5818948376787502,0.4181051623212498
4,0.0,0.9641627680256504,0.03583723197434961
5,0.0,0.5296658609226517,0.47033413907734833
6,1.0,0.0,0.0
7,0.0,0.34060297759295777,0.6593970224070422
8,0.0,0.7471327760152303,0.25286722398476974
9,0.0,0.0,1.0
10,0.0,0.0,1.0
11,0.0,0.8374163077097676,0.1625836922902324
12,0.0,0.0,1.0
13,1.0,0.0,0.0
14,0.9991005821349136,0.0008994178650864084,0.0
15,0.0,0.0,1.0
16,0.0,0.5763437663580835,0.4236562336419165
17,0.0,0.6258716242701068,0.3741283757298932
18,0.0,0.0,1.0
19,0.3727573097123761,0.6272426902876239,0.0
20,0.0,0.9715067372591017,0.028493262740898213
21,0.0,0.5644142214169307,0.43558577858306935
22,1.0,0.0,0.0
23,0.0,0.7395000429401171,0.26049995705988294
24,0.02844067440161484,0.9715593255983852,0.0
25,1.0,0.0,0.0
26,0.0,0.12590975115093483,0.8740902488490652
27,0.8404861242948493,0.15951387570515074,0.0
28,0.012650664956357523,0.9873493350436424,0.0
29,0.0,0.0,1.0
30,1.0,0.0,0.0
31,0.0,0.7873170000470467,0.2126829999529532
32,1.0,0.0,0.0
33,0.0,0.5102780096683085,0.4897219903316915
34,1.0,0.0,0.0
35,0.9763138249081875,0.023686175091812547,0.0
36,0.0,0.0,1.0
37,0.0,0.0,1.0
38,1.0,0.0,0.0
39,0.0,0.8327655744989148,0.1672344255010852
40,0.0,0.0,1.0
41,0.0,0.0,1.0
42,1.0,0.0,0.0
43,0.019463134924216887,0.9805368650757831,0.0
44,0.0,0.5018310158426653,0.4981689841573346
45,0.006111017696992868,0.9938889823030072,0.0
46,0.404274308210214,0.595725691789786,0.0
47,0.0015505410199254913,0.9984494589800744,0.0
48,0.0,0.5399229816212301,0.46007701837876985
49,1.0,0.0,0.0
50,1.0,0.0,0.0
51,1.0,0.0,0.0
52,0.0,0.0,1.0
53,0.046698136483024136,0.9533018635169759,0.0
54,0.0,0.14172184351536557,0.8582781564846345
55,0.0,0.0,1.0
56,1.0,0.0,0.0
57,1.0,0.0,0.0
58,1.0,0.0,0.0
59,0.0,0.0,1.0
60,1.0,0.0,0.0
61,0.0,0.8819339439784648,0.11806605602153518
62,0.0,0.0,1.0
63,1.0,0.0,0.0
64,0.04329830841930405,0.956701691580696,0.0
65,1.0,0.0,0.0
66,1.0,0.0,0.0
67,1.0,0.0,0.0
68,1.0,0.0,0.0
69,0.0,0.24631703399488325,0.7536829660051168
70,0.0,0.6669889544268085,0.33301104557319156
71,1.0,0.0,0.0
72,0.0,0.011497083655484141,0.9885029163445158
73,1.0,0.0,0.0
74,0.0,0.0,1.0
75,0.04561794026732713,0.9543820597326729,0.0
76,1.0,0.0,0.0
77,0.0,0.7837697034742416,0.21623029652575843
78,0.0,0.6900355080020317,0.3099644919979682
79,0.0,0.0,1.0
80,0.0,0.4978372600902857,0.5021627399097143
81,1.0,0.0,0.0
82,0.004220523343403823,0.9957794766565962,0.0
83,0.0,0.4250933447894029,0.5749066552105971
84,0.0,0.0,1.0
85,0.0,0.2252293420119175,0.7747706579880825
86,1.0,0.0,0.0
87,0.0,0.0,1.0
88,0.0,0.0,1.0
89,0.11012112888589938,0.8898788711141007,0.0
90,1.0,0.0,0.0
91,1.0,0.0,0.0
92,0.9236645273527615,0.07633547264723843,0.0
93,0.4447334919159506,0.5552665080840494,0.0
94,1.0,0.0,0.0
95,1.0,0.0,0.0
96,0.46040769061500125,0.5395923093849988,0.0
97,0.0,0.9695546471402503,0.030445352859749614
98,1.0,0.0,0.0
99,0.0,0.08967092374016697,0.9103290762598331
100,0.06974237322426424,0.9302576267757358,0.0
101,1.0,0.0,0.0
102,0.06529670864075654,0.9347032913592435,0.0
103,0.0,0.0,1.0
104,0.0,0.0,1.0
105,1.0,0.0,0.0
106,0.0,0.0,1.0
107,0.9193824879956715,0.08061751200432853,0.0
108,1.0,0.0,0.0
109,0.0,0.0,1.0
110,0.0,0.5149869072395417,0.48501309276045834
111,0.8870855110549561,0.11291448894504386,0.0
112,0.0,0.0,1.0
113,0.0,0.8146340696207613,0.18536593037923862
114,0.9530096873316117,0.046990312668388254,0.0
115,0.0,0.0,1.0
116,1.0,0.0,0.0
117,0.0,0.0,1.0
118,1.0,0.0,0.0
119,0.0,0.0,1.0
120,0.0,0.6062167814383486,0.3937832185616515
121,1.0,0.0,0.0
122,0.05627032951308113,0.9437296704869189,0.0
123,0.0,0.15698386134755807,0.843016138652442
124,0.9517385799928444,0.04826142000715559,0.0
125,0.2698325315046313,0.7301674684953687,0.0
126,0.03706559499800302,0.962934405001997,0.0
127,0.0,0.7829781007727836,0.21702189922721635
128,0.0,0.0,1.0
129,0.0,0.36856378505381426,0.6314362149461857
130,0.0,0.09375631636811213,0.9062436836318879
131,0.0,0.0,1.0
132,1.0,0.0,0.0
133,0.940936968770235,0.05906303122976504,0.0
134,1.0,0.0,0.0
135,0.0,0.0,1.0
136,0.0,0.0,1.0
137,0.013756227117511535,0.9862437728824884,0.0
138,0.0,0.8896052667417041,0.11039473325829582
139,0.0,0.22292490558362074,0.7770750944163792
140,0.0,0.0,1.0
141,0.0,0.0,1.0
142,1.0,0.0,0.0
143,0.0,0.8327053086235865,0.1672946913764135
144,0.02670250245807845,0.9732974975419215,0.0
145,1.0,0.0,0.0
146,1.0,0.0,0.0
147,0.0,0.7702243433352377,0.22977565666476227
148,0.0,0.5840961415533736,0.41590385844662636
149,0.01379971336733635,0.9862002866326637,0.0
150,0.00721275427687902,0.9927872457231209,0.0
151,0.0,0.0,1.0
152,0.0,0.0,1.0
153,0.06658308266502541,0.9334169173349746,0.0
154,0.0,0.8818893627297963,0.11811063727020363
155,0.3648618112019313,0.6351381887980687,0.0
156,1.0,0.0,0.0
157,0.0,0.0,1.0
158,0.0,0.0,1.0
159,0.0,0.8524420805119756,0.1475579194880244
160,1.0,0.0,0.0
161,0.0,0.05097475749349714,0.9490252425065029
162,1.0,0.0,0.0
163,1.0,0.0,0.0
164,1.0,0.0,0.0
165,0.0,0.0,1.0
166,0.0,0.0,1.0
167,0.0,0.0,1.0
168,1.0,0.0,0.0
169,1.0,0.0,0.0
170,1.0,0.0,0.0
171,0.00421534990710477,0.9957846500928952,0.0
172,0.9549125513823186,0.04508744861768142,0.0
173,0.0,0.0,1.0
174,0.0,0.8146433832528569,0.18535661674714307
175,0.07224602205045581,0.9277539779495443,0.0
176,0.0,0.316290964762881,0.683709035237119
177,0.0,0.9747213636461056,0.02527863635389429
178,0.8390841826187468,0.16091581738125318,0.0
179,0.053952803682333544,0.9460471963176664,0.0
180,1.0,0.0,0.0
181,1.0,0.0,0.0
182,0.01325333325967165,0.9867466667403283,0.0
183,1.0,0.0,0.0
184,0.7004323704885113,0.29956762951148885,0.0
185,0.0,0.47883480347030105,0.521165196529699
186,0.0,0.0,1.0
187,0.0,0.8937738240699442,0.10622617593005577
188,0.0,0.7367832681813503,0.2632167318186497
189,1.0,0.0,0.0
190,0.338702901633859,0.661297098366141,0.0
191,1.0,0.0,0.0
192,0.3060447766062004,0.6939552233937997,0.0
193,0.05157289155869858,0.9484271084413014,0.0
194,0.0,0.0,1.0
195,0.0,0.0,1.0
196,0.0,0.6811133315223028,0.3188866684776972
197,1.0,0.0,0.0
198,0.7713172810175543,0.2286827189824457,0.0
199,1.0,0.0,0.0
200,0.0,0.0,1.0
201,1.0,0.0,0.0
202,1.0,0.0,0.0
203,0.0,0.0,1.0
204,0.0,0.21226429094216928,0.7877357090578307
205,0.3213057204351255,0.6786942795648745,0.0
206,0.02203414996378945,0.9779658500362106,0.0
207,0.0,0.0,1.0
208,0.0,0.0,1.0
209,0.0,0.0,1.0
210,1.0,0.0,0.0
211,0.0,0.0,1.0
212,1.0,0.0,0.0
213,0.0,0.6181158636756127,0.3818841363243873
214,0.01597256586041204,0.9840274341395879,0.0
215,0.0,0.9620094603806965,0.03799053961930345
216,0.0,0.5180509394018906,0.4819490605981093
217,0.0,0.02307487236512816,0.9769251276348718
218,1.0,0.0,0.0
219,0.0,0.0,1.0
220,0.0,0.0,1.0
221,0.0,0.005994293896560626,0.9940057061034394
222,1.0,0.0,0.0
223,0.07659584071054164,0.9234041592894584,0.0
224,0.0,0.8519423313842784,0.14805766861572148
225,0.4296539407986226,0.5703460592013774,0.0
226,0.0,0.13555037098281303,0.8644496290171869
227,0.0,0.0,1.0
228,1.0,0.0,0.0
229,1.0,0.0,0.0
230,0.3571315766083076,0.6428684233916924,0.0
231,1.0,0.0,0.0
232,0.0,0.7792411393416455,0.22075886065835443
233,0.0,0.7759486865522195,0.22405131344778048
234,0.0,0.2961646797209389,0.703835320279061
235,0.018664320775792942,0.9813356792242071,0.0
236,0.0,0.0,1.0
237,0.0,0.0,1.0
238,0.0,0.06219308298857559,0.9378069170114244
239,0.0,0.3154316561359944,0.6845683438640057
240,0.10273027632245196,0.8972697236775481,0.0
241,0.0,0.4655831243923298,0.5344168756076701
242,0.0,0.030988864206635647,0.9690111357933643
243,0.0,0.9569185693959835,0.043081430604016466
244,0.0,0.704199844044664,0.29580015595533604
245,0.03787867504293872,0.9621213249570613,0.0
246,0.01279905689026193,0.987200943109738,0.0
247,0.0,0.0,1.0
248,1.0,0.0,0.0
249,0.47049845491754594,0.5295015450824541,0.0
250,0.0,0.0,0.0
251,0.0,0.0,1.0
252,0.0723810839069863,0.9276189160930137,0.0
253,0.0,0.8837232549952159,0.11627674500478409
254,0.02308946137827931,0.9769105386217207,0.0
255,0.06558285393124418,0.9344171460687558,0.0
256,0.4928248055028093,0.5071751944971906,0.0
257,0.47299453563867455,0.5270054643613254,0.0
258,0.743727911792666,0.2562720882073341,0.0
259,1.0,0.0,0.0
260,1.0,0.0,0.0
261,0.0,0.0,1.0
262,0.708479549656046,0.291520450343954,0.0
263,0.0,0.0,1.0
264,0.7433130828590632,0.2566869171409369,0.0
265,1.0,0.0,0.0
266,0.0,0.0,1.0
267,0.0,0.0,1.0
268,0.0,0.0,1.0
269,0.0,0.0,1.0
270,0.0,0.0,1.0
271,0.0,0.0,1.0
272,0.0,0.0,1.0
273,0.019765981171078136,0.9802340188289219,0.0
274,0.030775747890096187,0.9692242521099038,0.0
275,0.8087190275859275,0.1912809724140724,0.0
276,1.0,0.0,0.0
277,0.0,0.5954791286694172,0.4045208713305828
278,1.0,0.0,0.0
279,1.0,0.0,0.0
280,0.014832909055476365,0.9851670909445236,0.0
281,0.0,0.0,1.0
282,0.0,0.0,1.0
283,0.0,0.4570978346996353,0.5429021653003647
284,0.0,0.0,1.0
285,0.01520744647911136,0.9847925535208887,0.0
286,0.0,0.0,1.0
287,0.010724214981794359,0.9892757850182056,0.0
288,0.022025203869811095,0.9779747961301889,0.0
289,1.0,0.0,0.0
290,0.8573426427106072,0.14265735728939283,0.0
291,0.0,0.6637300548252631,0.33626994517473685
292,0.0,0.0,1.0
293,0.0,0.0,1.0
294,0.0,0.5707198270159276,0.42928017298407245
295,1.0,0.0,0.0
296,0.01687366995315419,0.9831263300468458,0.0
297,0.0,0.0,1.0
298,0.0,0.0,1.0
299,0.0,0.4908659023937316,0.5091340976062684
