,spectral_low,spectral_medium,spectral_high
0,0.5513226720796414,0.0,0.44867732792035864
1,1.0,0.0,0.0
2,0.5513226720796414,0.0,0.44867732792035864
3,0.5513226720796414,0.0,0.44867732792035864
4,0.5513226720796414,0.0,0.44867732792035864
5,0.5513226720796414,0.0,0.44867732792035864
6,0.5513226720796414,0.0,0.44867732792035864
7,1.0,0.0,0.0
8,0.5513226720796414,0.0,0.44867732792035864
9,0.5513226720796414,0.0,0.44867732792035864
10,0.5513226720796414,0.0,0.44867732792035864
11,0.5513226720796414,0.0,0.44867732792035864
12,0.5513226720796414,0.0,0.44867732792035864
13,0.5513226720796414,0.0,0.44867732792035864
14,0.5513226720796414,0.0,0.44867732792035864
15,1.0,0.0,0.0
16,1.0,0.0,0.0
17,0.5513226720796414,0.0,0.44867732792035864
18,0.5513226720796414,0.0,0.44867732792035864
19,1.0,0.0,0.0
20,0.5513226720796414,0.0,0.44867732792035864
21,0.5513226720796414,0.0,0.44867732792035864
22,0.5513226720796414,0.0,0.44867732792035864
23,0.5513226720796414,0.0,0.44867732792035864
24,1.0,0.0,0.0
25,0.5513226720796414,0.0,0.44867732792035864
26,0.5513226720796414,0.0,0.44867732792035864
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,0.5513226720796414,0.0,0.44867732792035864
30,0.5513226720796414,0.0,0.44867732792035864
31,0.5513226720796414,0.0,0.44867732792035864
32,0.5513226720796414,0.0,0.44867732792035864
33,1.0,0.0,0.0
34,0.5513226720796414,0.0,0.44867732792035864
35,0.5513226720796414,0.0,0.44867732792035864
36,0.5513226720796414,0.0,0.44867732792035864
37,0.5513226720796414,0.0,0.44867732792035864
38,1.0,0.0,0.0
39,0.5513226720796414,0.0,0.44867732792035864
40,0.5513226720796414,0.0,0.44867732792035864
41,0.5513226720796414,0.0,0.44867732792035864
42,0.5513226720796414,0.0,0.44867732792035864
43,1.0,0.0,0.0
44,0.5513226720796414,0.0,0.44867732792035864
45,0.5513226720796414,0.0,0.44867732792035864
46,0.5513226720796414,0.0,0.44867732792035864
47,0.5513226720796414,0.0,0.44867732792035864
48,0.5513226720796414,0.0,0.44867732792035864
49,0.5513226720796414,0.0,0.44867732792035864
50,0.5513226720796414,0.0,0.44867732792035864
51,0.5513226720796414,0.0,0.44867732792035864
52,0.5513226720796414,0.0,0.44867732792035864
53,0.5513226720796414,0.0,0.44867732792035864
54,0.5513226720796414,0.0,0.44867732792035864
55,0.5513226720796414,0.0,0.44867732792035864
56,0.5513226720796414,0.0,0.44867732792035864
57,0.5513226720796414,0.0,0.44867732792035864
58,0.5513226720796414,0.0,0.44867732792035864
59,0.5513226720796414,0.0,0.44867732792035864
60,0.5513226720796414,0.0,0.44867732792035864
61,0.5513226720796414,0.0,0.44867732792035864
62,0.5513226720796414,0.0,0.44867732792035864
63,1.0,0.0,0.0
64,0.5513226720796414,0.0,0.44867732792035864
65,0.5513226720796414,0.0,0.44867732792035864
66,0.5513226720796414,0.0,0.44867732792035864
67,0.5513226720796414,0.0,0.44867732792035864
68,0.5513226720796414,0.0,0.44867732792035864
69,1.0,0.0,0.0
70,0.5513226720796414,0.0,0.44867732792035864
71,0.5513226720796414,0.0,0.44867732792035864
72,0.5513226720796414,0.0,0.44867732792035864
73,1.0,0.0,0.0
74,0.5513226720796414,0.0,0.44867732792035864
75,0.5513226720796414,0.0,0.44867732792035864
76,0.0,0.0,1.0
77,0.5513226720796414,0.0,0.44867732792035864
78,0.5513226720796414,0.0,0.44867732792035864
79,0.5513226720796414,0.0,0.44867732792035864
80,0.5513226720796414,0.0,0.44867732792035864
81,0.5513226720796414,0.0,0.44867732792035864
82,1.0,0.0,0.0
83,1.0,0.0,0.0
84,0.5513226720796414,0.0,0.44867732792035864
85,0.5513226720796414,0.0,0.44867732792035864
86,1.0,0.0,0.0
87,0.5513226720796414,0.0,0.44867732792035864
88,0.5513226720796414,0.0,0.44867732792035864
89,0.5513226720796414,0.0,0.44867732792035864
90,0.5513226720796414,0.0,0.44867732792035864
91,0.5513226720796414,0.0,0.44867732792035864
92,0.5513226720796414,0.0,0.44867732792035864
93,1.0,0.0,0.0
94,0.5513226720796414,0.0,0.44867732792035864
95,1.0,0.0,0.0
96,0.5513226720796414,0.0,0.44867732792035864
97,0.5513226720796414,0.0,0.44867732792035864
98,0.0,0.0,1.0
99,0.5513226720796414,0.0,0.44867732792035864
100,1.0,0.0,0.0
101,0.5513226720796414,0.0,0.44867732792035864
102,0.5513226720796414,0.0,0.44867732792035864
103,1.0,0.0,0.0
104,0.5513226720796414,0.0,0.44867732792035864
105,0.5513226720796414,0.0,0.44867732792035864
106,0.5513226720796414,0.0,0.44867732792035864
107,0.5513226720796414,0.0,0.44867732792035864
108,0.5513226720796414,0.0,0.44867732792035864
109,0.5513226720796414,0.0,0.44867732792035864
110,0.5513226720796414,0.0,0.44867732792035864
111,0.5513226720796414,0.0,0.44867732792035864
112,0.5513226720796414,0.0,0.44867732792035864
113,0.5513226720796414,0.0,0.44867732792035864
114,0.5513226720796414,0.0,0.44867732792035864
115,0.5513226720796414,0.0,0.44867732792035864
116,0.5513226720796414,0.0,0.44867732792035864
117,0.5513226720796414,0.0,0.44867732792035864
118,1.0,0.0,0.0
119,0.5513226720796414,0.0,0.44867732792035864
120,0.5513226720796414,0.0,0.44867732792035864
121,0.0,0.0,1.0
122,0.5513226720796414,0.0,0.44867732792035864
123,0.5513226720796414,0.0,0.44867732792035864
124,1.0,0.0,0.0
125,0.5513226720796414,0.0,0.44867732792035864
126,1.0,0.0,0.0
127,1.0,0.0,0.0
128,1.0,0.0,0.0
129,0.5513226720796414,0.0,0.44867732792035864
130,0.5513226720796414,0.0,0.44867732792035864
131,0.5513226720796414,0.0,0.44867732792035864
132,0.0,0.0,1.0
133,1.0,0.0,0.0
134,0.5513226720796414,0.0,0.44867732792035864
135,0.5513226720796414,0.0,0.44867732792035864
136,0.5513226720796414,0.0,0.44867732792035864
137,0.5513226720796414,0.0,0.44867732792035864
138,1.0,0.0,0.0
139,0.5513226720796414,0.0,0.44867732792035864
140,0.5513226720796414,0.0,0.44867732792035864
141,0.5513226720796414,0.0,0.44867732792035864
142,1.0,0.0,0.0
143,0.5513226720796414,0.0,0.44867732792035864
144,0.5513226720796414,0.0,0.44867732792035864
145,0.5513226720796414,0.0,0.44867732792035864
146,1.0,0.0,0.0
147,0.5513226720796414,0.0,0.44867732792035864
148,1.0,0.0,0.0
149,0.5513226720796414,0.0,0.44867732792035864
150,1.0,0.0,0.0
151,0.5513226720796414,0.0,0.44867732792035864
152,0.5513226720796414,0.0,0.44867732792035864
153,0.5513226720796414,0.0,0.44867732792035864
154,1.0,0.0,0.0
155,0.5513226720796414,0.0,0.44867732792035864
156,0.5513226720796414,0.0,0.44867732792035864
157,0.5513226720796414,0.0,0.44867732792035864
158,0.5513226720796414,0.0,0.44867732792035864
159,0.5513226720796414,0.0,0.44867732792035864
160,0.5513226720796414,0.0,0.44867732792035864
161,0.5513226720796414,0.0,0.44867732792035864
162,0.5513226720796414,0.0,0.44867732792035864
163,0.5513226720796414,0.0,0.44867732792035864
164,0.5513226720796414,0.0,0.44867732792035864
165,0.5513226720796414,0.0,0.44867732792035864
166,0.5513226720796414,0.0,0.44867732792035864
167,0.5513226720796414,0.0,0.44867732792035864
168,1.0,0.0,0.0
169,0.5513226720796414,0.0,0.44867732792035864
170,1.0,0.0,0.0
171,0.5513226720796414,0.0,0.44867732792035864
172,0.5513226720796414,0.0,0.44867732792035864
173,0.5513226720796414,0.0,0.44867732792035864
174,1.0,0.0,0.0
175,0.5513226720796414,0.0,0.44867732792035864
176,0.5513226720796414,0.0,0.44867732792035864
177,0.5513226720796414,0.0,0.44867732792035864
178,0.5513226720796414,0.0,0.44867732792035864
179,0.5513226720796414,0.0,0.44867732792035864
180,0.5513226720796414,0.0,0.44867732792035864
181,1.0,0.0,0.0
182,0.5513226720796414,0.0,0.44867732792035864
183,0.0,0.0,1.0
184,0.5513226720796414,0.0,0.44867732792035864
185,0.0,0.0,1.0
186,1.0,0.0,0.0
187,0.5513226720796414,0.0,0.44867732792035864
188,0.5513226720796414,0.0,0.44867732792035864
189,0.5513226720796414,0.0,0.44867732792035864
190,0.5513226720796414,0.0,0.44867732792035864
191,0.0,0.0,1.0
192,0.5513226720796414,0.0,0.44867732792035864
193,0.5513226720796414,0.0,0.44867732792035864
194,0.5513226720796414,0.0,0.44867732792035864
195,1.0,0.0,0.0
196,0.5513226720796414,0.0,0.44867732792035864
197,1.0,0.0,0.0
198,0.5513226720796414,0.0,0.44867732792035864
199,0.5513226720796414,0.0,0.44867732792035864
200,0.5513226720796414,0.0,0.44867732792035864
201,0.5513226720796414,0.0,0.44867732792035864
202,1.0,0.0,0.0
203,0.5513226720796414,0.0,0.44867732792035864
204,0.5513226720796414,0.0,0.44867732792035864
205,1.0,0.0,0.0
206,0.5513226720796414,0.0,0.44867732792035864
207,0.5513226720796414,0.0,0.44867732792035864
208,0.5513226720796414,0.0,0.44867732792035864
209,0.5513226720796414,0.0,0.44867732792035864
210,0.5513226720796414,0.0,0.44867732792035864
211,1.0,0.0,0.0
212,0.5513226720796414,0.0,0.44867732792035864
213,0.5513226720796414,0.0,0.44867732792035864
214,0.5513226720796414,0.0,0.44867732792035864
215,0.5513226720796414,0.0,0.44867732792035864
216,0.5513226720796414,0.0,0.44867732792035864
217,0.5513226720796414,0.0,0.44867732792035864
218,0.5513226720796414,0.0,0.44867732792035864
219,0.5513226720796414,0.0,0.44867732792035864
220,0.5513226720796414,0.0,0.44867732792035864
221,0.5513226720796414,0.0,0.44867732792035864
222,0.5513226720796414,0.0,0.44867732792035864
223,0.5513226720796414,0.0,0.44867732792035864
224,0.5513226720796414,0.0,0.44867732792035864
225,0.0,0.0,1.0
226,0.0,0.0,1.0
227,1.0,0.0,0.0
228,1.0,0.0,0.0
229,1.0,0.0,0.0
230,0.5513226720796414,0.0,0.44867732792035864
231,0.5513226720796414,0.0,0.44867732792035864
232,0.5513226720796414,0.0,0.44867732792035864
233,1.0,0.0,0.0
234,0.5513226720796414,0.0,0.44867732792035864
235,0.5513226720796414,0.0,0.44867732792035864
236,0.5513226720796414,0.0,0.44867732792035864
237,0.5513226720796414,0.0,0.44867732792035864
238,0.5513226720796414,0.0,0.44867732792035864
239,0.0,0.0,1.0
240,0.5513226720796414,0.0,0.44867732792035864
241,0.5513226720796414,0.0,0.44867732792035864
242,0.5513226720796414,0.0,0.44867732792035864
243,1.0,0.0,0.0
244,1.0,0.0,0.0
245,0.5513226720796414,0.0,0.44867732792035864
246,0.5513226720796414,0.0,0.44867732792035864
247,0.5513226720796414,0.0,0.44867732792035864
248,0.0,0.0,1.0
249,0.0,0.0,1.0
250,1.0,0.0,0.0
251,0.5513226720796414,0.0,0.44867732792035864
252,0.5513226720796414,0.0,0.44867732792035864
253,0.5513226720796414,0.0,0.44867732792035864
254,1.0,0.0,0.0
255,0.5513226720796414,0.0,0.44867732792035864
256,0.5513226720796414,0.0,0.44867732792035864
257,0.5513226720796414,0.0,0.44867732792035864
258,0.5513226720796414,0.0,0.44867732792035864
259,0.5513226720796414,0.0,0.44867732792035864
260,0.5513226720796414,0.0,0.44867732792035864
261,0.5513226720796414,0.0,0.44867732792035864
262,0.5513226720796414,0.0,0.44867732792035864
263,0.5513226720796414,0.0,0.44867732792035864
264,0.5513226720796414,0.0,0.44867732792035864
265,1.0,0.0,0.0
266,0.5513226720796414,0.0,0.44867732792035864
267,1.0,0.0,0.0
268,0.5513226720796414,0.0,0.44867732792035864
269,0.5513226720796414,0.0,0.44867732792035864
270,1.0,0.0,0.0
271,0.5513226720796414,0.0,0.44867732792035864
272,0.5513226720796414,0.0,0.44867732792035864
273,0.5513226720796414,0.0,0.44867732792035864
274,0.5513226720796414,0.0,0.44867732792035864
275,0.0,0.0,1.0
276,0.0,0.0,0.0
277,1.0,0.0,0.0
278,0.5513226720796414,0.0,0.44867732792035864
279,0.5513226720796414,0.0,0.44867732792035864
280,0.0,0.0,1.0
281,1.0,0.0,0.0
282,0.5513226720796414,0.0,0.44867732792035864
283,0.5513226720796414,0.0,0.44867732792035864
284,0.5513226720796414,0.0,0.44867732792035864
285,0.5513226720796414,0.0,0.44867732792035864
286,0.5513226720796414,0.0,0.44867732792035864
287,1.0,0.0,0.0
288,0.5513226720796414,0.0,0.44867732792035864
289,0.5513226720796414,0.0,0.44867732792035864
290,0.5513226720796414,0.0,0.44867732792035864
291,0.5513226720796414,0.0,0.44867732792035864
292,0.5513226720796414,0.0,0.44867732792035864
293,0.5513226720796414,0.0,0.44867732792035864
294,0.5513226720796414,0.0,0.44867732792035864
295,0.5513226720796414,0.0,0.44867732792035864
296,0.5513226720796414,0.0,0.44867732792035864
297,1.0,0.0,0.0
298,0.5513226720796414,0.0,0.44867732792035864
299,0.5513226720796414,0.0,0.44867732792035864
