,energy_low,energy_medium,energy_high
0,0.0,0.0,1.0
1,0.0,0.5092339548371652,0.4907660451628348
2,0.0,0.12985673458563166,0.8701432654143683
3,0.0,0.0,1.0
4,0.0,0.0,1.0
5,0.0,0.0,1.0
6,1.0,0.0,0.0
7,0.0,0.0,1.0
8,0.0,0.0,1.0
9,1.0,0.0,0.0
10,0.0,0.0,1.0
11,0.0,0.0,1.0
12,0.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,1.0,0.0,0.0
17,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
18,0.0,0.2598650786337419,0.740134921366258
19,1.0,0.0,0.0
20,0.0,0.0,1.0
21,0.0,0.11862870584313813,0.8813712941568619
22,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
23,0.0,0.6654782773047727,0.3345217226952273
24,0.6567468223744427,0.34325317762555724,0.0
25,1.0,0.0,0.0
26,0.8467426829569393,0.15325731704306061,0.0
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,0.5730217961392587,0.4269782038607412,0.0
30,1.0,0.0,0.0
31,0.0,0.0,1.0
32,0.8226693724328429,0.17733062756715712,0.0
33,0.0,0.9277288229835797,0.07227117701642019
34,1.0,0.0,0.0
35,1.0,0.0,0.0
36,1.0,0.0,0.0
37,0.0,0.0,1.0
38,0.8165303998945013,0.1834696001054987,0.0
39,0.0,0.0,1.0
40,1.0,0.0,0.0
41,0.0,0.0,1.0
42,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
43,0.0,0.0,1.0
44,0.0,0.0,1.0
45,0.0,0.0,1.0
46,0.823978233591091,0.17602176640890904,0.0
47,0.0,0.0,1.0
48,1.0,0.0,0.0
49,0.7717871868384135,0.22821281316158645,0.0
50,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
51,1.0,0.0,0.0
52,0.5949469442556922,0.4050530557443079,0.0
53,0.0,0.2724254953499768,0.7275745046500233
54,0.0,0.0,1.0
55,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
56,0.7462694717739826,0.2537305282260173,0.0
57,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
58,0.14233875446063596,0.8576612455393641,0.0
59,0.5375117871873697,0.46248821281263036,0.0
60,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
61,0.0,0.0,1.0
62,1.0,0.0,0.0
63,0.579203868097221,0.4207961319027789,0.0
64,0.0,0.20030389354474198,0.799696106455258
65,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
66,0.4612550286947681,0.5387449713052318,0.0
67,1.0,0.0,0.0
68,1.0,0.0,0.0
69,0.0,0.3461504723492962,0.6538495276507038
70,0.0,0.3954076862451656,0.6045923137548344
71,1.0,0.0,0.0
72,0.0,0.7461764852170792,0.2538235147829207
73,1.0,0.0,0.0
74,0.0,0.0,1.0
75,0.0,0.33316746112611834,0.6668325388738816
76,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
77,0.0,0.0,1.0
78,0.0,0.42169089312196345,0.5783091068780365
79,0.6702039020566093,0.32979609794339065,0.0
80,0.0,0.0,1.0
81,1.0,0.0,0.0
82,0.0,0.0,1.0
83,0.0,0.06694854717245435,0.9330514528275456
84,1.0,0.0,0.0
85,0.0,0.0,1.0
86,0.8082691265856922,0.19173087341430792,0.0
87,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
88,0.8714578447456912,0.1285421552543087,0.0
89,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
90,1.0,0.0,0.0
91,1.0,0.0,0.0
92,1.0,0.0,0.0
93,0.4630208113275563,0.5369791886724437,0.0
94,0.0,0.437538977165608,0.562461022834392
95,1.0,0.0,0.0
96,0.0,0.0,1.0
97,0.0,0.0,1.0
98,0.0,0.8047316739374231,0.195268326062577
99,1.0,0.0,0.0
100,0.0,0.3361939826874139,0.663806017312586
101,1.0,0.0,0.0
102,0.0,0.0,1.0
103,1.0,0.0,0.0
104,0.0,0.0,1.0
105,1.0,0.0,0.0
106,0.0,0.7762792474415264,0.2237207525584736
107,1.0,0.0,0.0
108,1.0,0.0,0.0
109,1.0,0.0,0.0
110,1.0,0.0,0.0
111,1.0,0.0,0.0
112,0.0007902983864971466,0.9985798707346916,0.0006298308788112695
113,0.0,0.0,1.0
114,0.9299089284119286,0.07009107158807132,0.0
