,pitch_low,pitch_medium,pitch_high
0,1.0,0.0,0.0
1,0.0,0.9470433567531972,0.05295664324680281
2,0.581956032970803,0.418043967029197,0.0
3,0.0,0.9850640819712879,0.014935918028712004
4,0.0,0.9294479081017174,0.07055209189828254
5,0.0,0.9624604572220817,0.03753954277791828
6,0.0,0.0,1.0
7,0.7451720164732073,0.2548279835267927,0.0
8,0.5260491760300444,0.47395082396995564,0.0
9,1.0,0.0,0.0
10,1.0,0.0,0.0
11,0.15168724431090594,0.848312755689094,0.0
12,1.0,0.0,0.0
13,0.0,0.0,1.0
14,0.0,0.12415851374171574,0.8758414862582843
15,0.933580657708877,0.06641934229112303,0.0
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,1.0,0.0,0.0
19,0.0,0.7031233607067342,0.29687663929326585
20,1.0,0.0,0.0
21,1.0,0.0,0.0
22,0.0,0.0,1.0
23,0.9901322867267127,0.009867713273287278,0.0
24,0.0,0.97939556768125,0.020604432318749966
25,0.0,0.0,1.0
26,1.0,0.0,0.0
27,0.0,0.23236648596863307,0.7676335140313669
28,0.6188496395964369,0.38115036040356315,0.0
29,0.3578220589425297,0.6421779410574703,0.0
30,0.0,0.0,1.0
31,0.0,0.9936428927426817,0.006357107257318305
32,0.0,0.0,1.0
33,0.29437749904366356,0.7056225009563365,0.0
34,0.0,0.0,1.0
35,0.0,0.02201143589843906,0.977988564101561
36,1.0,0.0,0.0
37,1.0,0.0,0.0
38,0.0,0.0,1.0
39,0.4796762735943673,0.5203237264056326,0.0
40,1.0,0.0,0.0
41,1.0,0.0,0.0
42,0.0,0.0,0.0
43,0.20057012841874097,0.799429871581259,0.0
44,0.4310052740056157,0.5689947259943843,0.0
45,0.0,0.9982073536296298,0.0017926463703702305
46,0.0,0.5644686627217763,0.4355313372782237
47,0.301600684817067,0.698399315182933,0.0
48,1.0,0.0,0.0
49,0.0,0.0,1.0
50,0.0,0.0,1.0
51,0.0,0.0,1.0
52,1.0,0.0,0.0
53,0.9983653050273235,0.0016346949726766004,0.0
54,0.333762633432206,0.666237366567794,0.0
55,1.0,0.0,0.0
56,0.0,0.0,1.0
57,0.0,0.0,1.0
58,0.0,0.0,1.0
59,1.0,0.0,0.0
60,0.0,0.0,1.0
61,0.00734457525765491,0.9926554247423451,0.0
62,1.0,0.0,0.0
63,0.0,0.0,1.0
64,0.0,0.996404394084776,0.0035956059152240003
65,0.0,0.0,1.0
66,0.0,0.0,1.0
67,0.0,0.0,1.0
68,0.0,0.0,1.0
69,0.16585810117827743,0.8341418988217226,0.0
70,0.0,0.9053898530554115,0.09461014694458847
71,0.0,0.0,1.0
72,0.0,0.9709758908896122,0.029024109110387775
73,0.0,0.0,1.0
74,1.0,0.0,0.0
75,0.5694538875059983,0.4305461124940017,0.0
76,0.0,0.0,1.0
77,0.6565985609437734,0.3434014390562265,0.0
78,1.0,0.0,0.0
79,1.0,0.0,0.0
80,1.0,0.0,0.0
81,0.0,0.0,1.0
82,0.7245815910311502,0.2754184089688497,0.0
83,0.0,0.9967762173276563,0.003223782672343689
84,1.0,0.0,0.0
85,1.0,0.0,0.0
86,0.0,0.0,1.0
87,0.6211293303752717,0.37887066962472826,0.0
88,0.0,0.9669555701869449,0.03304442981305509
89,0.0,0.9276099770411337,0.07239002295886626
