,energy_low,energy_medium,energy_high
0,0.37008898869000906,0.0,0.6299110113099909
1,0.37008898869000906,0.0,0.6299110113099909
2,1.0,0.0,0.0
3,1.0,0.0,0.0
4,0.37008898869000906,0.0,0.6299110113099909
5,0.37008898869000906,0.0,0.6299110113099909
6,0.37008898869000906,0.0,0.6299110113099909
7,1.0,0.0,0.0
8,1.0,0.0,0.0
9,1.0,0.0,0.0
10,1.0,0.0,0.0
11,1.0,0.0,0.0
12,1.0,0.0,0.0
13,0.37008898869000906,0.0,0.6299110113099909
14,0.37008898869000906,0.0,0.6299110113099909
15,0.37008898869000906,0.0,0.6299110113099909
16,0.0,0.0,1.0
17,0.37008898869000906,0.0,0.6299110113099909
18,0.37008898869000906,0.0,0.6299110113099909
19,1.0,0.0,0.0
20,1.0,0.0,0.0
21,0.37008898869000906,0.0,0.6299110113099909
22,0.37008898869000906,0.0,0.6299110113099909
23,0.37008898869000906,0.0,0.6299110113099909
24,0.0,0.0,1.0
25,0.37008898869000906,0.0,0.6299110113099909
26,0.37008898869000906,0.0,0.6299110113099909
27,0.37008898869000906,0.0,0.6299110113099909
28,0.37008898869000906,0.0,0.6299110113099909
29,0.37008898869000906,0.0,0.6299110113099909
30,0.0,0.0,1.0
31,1.0,0.0,0.0
32,0.0,0.0,1.0
33,0.37008898869000906,0.0,0.6299110113099909
34,0.37008898869000906,0.0,0.6299110113099909
35,1.0,0.0,0.0
36,0.0,0.0,1.0
37,1.0,0.0,0.0
38,0.37008898869000906,0.0,0.6299110113099909
39,1.0,0.0,0.0
40,0.0,0.0,1.0
41,1.0,0.0,0.0
42,0.37008898869000906,0.0,0.6299110113099909
43,0.37008898869000906,0.0,0.6299110113099909
44,1.0,0.0,0.0
45,0.37008898869000906,0.0,0.6299110113099909
46,0.37008898869000906,0.0,0.6299110113099909
47,1.0,0.0,0.0
48,0.37008898869000906,0.0,0.6299110113099909
49,0.0,0.0,1.0
50,0.37008898869000906,0.0,0.6299110113099909
51,0.0,0.0,1.0
52,0.0,0.0,1.0
53,0.37008898869000906,0.0,0.6299110113099909
54,1.0,0.0,0.0
55,0.37008898869000906,0.0,0.6299110113099909
56,0.37008898869000906,0.0,0.6299110113099909
57,0.0,0.0,1.0
58,0.37008898869000906,0.0,0.6299110113099909
59,0.37008898869000906,0.0,0.6299110113099909
60,0.0,0.0,1.0
61,1.0,0.0,0.0
62,1.0,0.0,0.0
63,0.0,0.0,1.0
64,1.0,0.0,0.0
65,0.37008898869000906,0.0,0.6299110113099909
66,0.0,0.0,1.0
67,1.0,0.0,0.0
68,0.0,0.0,1.0
69,1.0,0.0,0.0
70,0.0,0.0,1.0
71,0.0,0.0,1.0
72,0.37008898869000906,0.0,0.6299110113099909
73,1.0,0.0,0.0
74,0.37008898869000906,0.0,0.6299110113099909
75,0.37008898869000906,0.0,0.6299110113099909
76,0.37008898869000906,0.0,0.6299110113099909
77,0.37008898869000906,0.0,0.6299110113099909
78,0.37008898869000906,0.0,0.6299110113099909
79,0.37008898869000906,0.0,0.6299110113099909
80,1.0,0.0,0.0
81,0.0,0.0,1.0
82,1.0,0.0,0.0
83,0.0,0.0,1.0
84,0.0,0.0,1.0
85,0.37008898869000906,0.0,0.6299110113099909
86,0.37008898869000906,0.0,0.6299110113099909
87,0.0,0.0,1.0
88,0.37008898869000906,0.0,0.6299110113099909
89,1.0,0.0,0.0
90,1.0,0.0,0.0
91,1.0,0.0,0.0
92,0.37008898869000906,0.0,0.6299110113099909
93,0.37008898869000906,0.0,0.6299110113099909
94,0.0,0.0,1.0
95,1.0,0.0,0.0
96,0.37008898869000906,0.0,0.6299110113099909
97,1.0,0.0,0.0
98,0.37008898869000906,0.0,0.6299110113099909
99,0.0,0.0,1.0
100,0.37008898869000906,0.0,0.6299110113099909
101,1.0,0.0,0.0
102,0.37008898869000906,0.0,0.6299110113099909
103,0.37008898869000906,0.0,0.6299110113099909
104,1.0,0.0,0.0
105,0.37008898869000906,0.0,0.6299110113099909
106,0.37008898869000906,0.0,0.6299110113099909
107,1.0,0.0,0.0
108,0.37008898869000906,0.0,0.6299110113099909
109,0.0,0.0,0.0
110,0.0,0.0,1.0
111,0.37008898869000906,0.0,0.6299110113099909
112,0.37008898869000906,0.0,0.6299110113099909
113,0.37008898869000906,0.0,0.6299110113099909
114,0.37008898869000906,0.0,0.6299110113099909
115,0.37008898869000906,0.0,0.6299110113099909
116,0.37008898869000906,0.0,0.6299110113099909
117,0.37008898869000906,0.0,0.6299110113099909
118,1.0,0.0,0.0
119,0.37008898869000906,0.0,0.6299110113099909
120,1.0,0.0,0.0
121,0.37008898869000906,0.0,0.6299110113099909
122,0.0,0.0,1.0
123,0.37008898869000906,0.0,0.6299110113099909
