,pitch_low,pitch_medium,pitch_high
0,0.9387341004418857,0.06126589955811427,0.0
1,0.0,0.9637809359216147,0.03621906407838525
2,0.7614639432805007,0.23853605671949926,0.0
3,0.0,0.9899569988598531,0.010043001140146906
4,0.0,0.9691767364150013,0.030823263584998664
5,0.0,0.980960623681414,0.019039376318586026
6,0.0,0.0,1.0
7,0.6356705377082629,0.3643294622917371,0.0
8,0.7779256717697405,0.22207432823025952,0.0
9,1.0,0.0,0.0
10,1.0,0.0,0.0
11,0.18419569283760492,0.815804307162395,0.0
12,1.0,0.0,0.0
13,0.0,0.0,1.0
14,0.0,0.13826716183638105,0.8617328381636189
15,1.0,0.0,0.0
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,1.0,0.0,0.0
19,0.0,0.6869317066735525,0.3130682933264475
20,0.9903194403076839,0.009680559692316026,0.0
21,0.6108640502687602,0.38913594973123977,0.0
22,0.0,0.0,1.0
23,0.7934036745272962,0.20659632547270385,0.0
24,0.0,0.9632760073246902,0.03672399267530981
25,0.0,0.0,1.0
26,1.0,0.0,0.0
27,0.0,0.2268820908871571,0.7731179091128428
28,0.5366865112967274,0.4633134887032726,0.0
29,0.17069523585838595,0.829304764141614,0.0
30,0.0,0.0,1.0
31,0.051195812483930056,0.9488041875160699,0.0
32,0.0,0.0,1.0
33,0.24881638977259368,0.7511836102274063,0.0
34,0.0,0.0,1.0
35,0.0,0.02570711574793413,0.9742928842520658
36,1.0,0.0,0.0
37,1.0,0.0,0.0
38,0.0,0.0,1.0
39,0.5708554651507523,0.4291445348492478,0.0
40,1.0,0.0,0.0
41,1.0,0.0,0.0
42,0.0,0.0,0.0
43,0.2320001997426175,0.7679998002573825,0.0
44,0.5597007229848655,0.4402992770151345,0.0
45,0.0,0.9949827511583751,0.005017248841624855
46,0.0,0.5938295402487694,0.40617045975123056
47,0.7753839512887425,0.22461604871125748,0.0
48,1.0,0.0,0.0
49,0.0,0.0,1.0
50,0.0,0.0,1.0
51,0.0,0.0,1.0
52,1.0,0.0,0.0
53,0.6826503572381197,0.31734964276188027,0.0
54,0.5741067141597571,0.4258932858402429,0.0
55,1.0,0.0,0.0
56,0.0,0.0,1.0
57,0.0,0.0,1.0
58,0.0,0.0,1.0
59,1.0,0.0,0.0
60,0.0,0.0,1.0
61,0.051480537198879114,0.9485194628011209,0.0
62,1.0,0.0,0.0
63,0.0,0.0,1.0
64,0.0,0.9955917378396478,0.0044082621603521565
65,0.0,0.0,1.0
66,0.0,0.0,1.0
67,0.0,0.0,1.0
68,0.0,0.0,1.0
69,0.31856807911733204,0.681431920882668,0.0
70,0.0,0.9060131048547435,0.09398689514525652
71,0.0,0.0,1.0
72,0.0,0.9817192059735239,0.018280794026475984
73,0.0,0.0,1.0
74,1.0,0.0,0.0
75,0.3309048334283868,0.6690951665716133,0.0
76,0.0,0.0,1.0
77,1.0,0.0,0.0
78,0.9928396956902913,0.007160304309708757,0.0
79,1.0,0.0,0.0
80,1.0,0.0,0.0
81,0.0,0.0,1.0
82,0.7370241326454756,0.2629758673545244,0.0
83,0.0,0.9961084523769487,0.0038915476230513657
84,1.0,0.0,0.0
85,1.0,0.0,0.0
86,0.0,0.0,1.0
87,0.6218588794978427,0.3781411205021573,0.0
88,0.0,0.9918809580861706,0.008119041913829391
89,0.0,0.9235298325397466,0.07647016746025333
90,0.0,0.0,1.0
91,0.0,0.0,1.0
92,0.0,0.14755425243301176,0.8524457475669882
93,0.0,0.5901235737053899,0.4098764262946101
94,0.0,0.0,1.0
95,0.0,0.0,1.0
96,0.0,0.5512981380907435,0.4487018619092565
97,0.0,0.9972971729437845,0.00270282705621554
98,0.0,0.0,1.0
99,1.0,0.0,0.0
100,0.10154533657687284,0.8984546634231272,0.0
101,0.0,0.0,1.0
102,0.0,0.976337180829067,0.023662819170933005
103,1.0,0.0,0.0
104,1.0,0.0,0.0
105,0.0,0.0,1.0
106,1.0,0.0,0.0
107,0.0,0.27072850035202883,0.7292714996479712
108,0.0,0.0,1.0
109,1.0,0.0,0.0
110,1.0,0.0,0.0
111,0.0,0.10856617582821274,0.8914338241717873
112,0.3443364658310796,0.6556635341689204,0.0
113,0.0,0.949322512732301,0.05067748726769905
114,0.0,0.07346794788298232,0.9265320521170177
115,0.8864360449762033,0.11356395502379668,0.0
116,0.0,0.0,1.0
117,0.4431481650893862,0.5568518349106139,0.0
118,0.0,0.0,1.0
119,0.7627373251876871,0.2372626748123129,0.0
120,1.0,0.0,0.0
121,0.0,0.06309283498820373,0.9369071650117963
122,0.0,0.9425212773129772,0.05747872268702282
123,0.7826260557862176,0.2173739442137824,0.0
124,0.0,0.0,1.0
125,0.0,0.7167016712934119,0.2832983287065881
126,0.45900822187583007,0.5409917781241699,0.0
127,0.7687726067797402,0.23122739322025967,0.0
128,1.0,0.0,0.0
129,1.0,0.0,0.0
130,0.0,0.9361491133654846,0.06385088663451541
131,0.8667806160571517,0.13321938394284832,0.0
132,0.0,0.0,1.0
133,0.0,0.0,1.0
134,0.0,0.0,1.0
135,1.0,0.0,0.0
136,1.0,0.0,0.0
137,0.0,0.9772996463990152,0.022700353600984744
138,0.10884952668173933,0.8911504733182607,0.0
139,0.5739170830667387,0.4260829169332613,0.0
140,1.0,0.0,0.0
141,1.0,0.0,0.0
142,0.0,0.0,1.0
143,0.0,0.9509618632540522,0.04903813674594781
144,0.06130703933854689,0.9386929606614531,0.0
145,0.0,0.0,1.0
146,0.0,0.004413510287188441,0.9955864897128116
147,0.06964173222484236,0.9303582677751576,0.0
148,0.0,0.9922817561579015,0.007718243842098529
149,0.0,0.9522532939237811,0.04774670607621888
150,0.20182492471232194,0.7981750752876781,0.0
