,pitch_low,pitch_medium,pitch_high
0,0.09985845527321341,0.9001415447267865,0.0
1,0.0,0.0,1.0
2,0.0,0.0,1.0
3,0.003631668419410424,0.9963683315805895,0.0
4,0.0,0.09314610738155162,0.9068538926184484
5,0.0,0.0,1.0
6,1.0,0.0,0.0
7,0.014858296649346578,0.9851417033506533,0.0
8,0.028119877766321886,0.9718801222336779,0.0
9,0.0,0.0,1.0
10,0.0,0.0,1.0
11,0.0,0.0031051195591686783,0.9968948804408313
12,0.0,0.3128162325947134,0.6871837674052866
13,1.0,0.0,0.0
14,0.8646214224503516,0.13537857754964833,0.0
15,0.0,0.0,1.0
16,0.0,0.8789526114315271,0.12104738856847289
17,0.0,0.0,1.0
18,0.0,0.20361045432340003,0.7963895456766
19,0.42967174481426934,0.5703282551857305,0.0
20,0.0,0.7340077146309618,0.26599228536903813
21,0.11886881952751661,0.8811311804724833,0.0
22,1.0,0.0,0.0
23,0.0,0.4243003575930459,0.575699642406954
24,0.07310308965743993,0.9268969103425599,0.0
25,1.0,0.0,0.0
26,0.0,0.0,1.0
27,1.0,0.0,0.0
28,0.0,0.0,1.0
29,0.0,0.0,1.0
30,1.0,0.0,0.0
31,0.0,0.1349189541807503,0.8650810458192497
32,1.0,0.0,0.0
33,0.0,0.687391298584004,0.3126087014159959
34,1.0,0.0,0.0
35,1.0,0.0,0.0
36,0.0,0.0,1.0
37,0.0,0.5410257455772423,0.4589742544227577
38,1.0,0.0,0.0
39,0.0,0.5886690592854733,0.4113309407145267
40,0.0,0.0,1.0
41,0.01265174952079065,0.9873482504792093,0.0
42,1.0,0.0,0.0
43,0.0,0.6613086759155316,0.33869132408446845
44,0.0,0.7465603962003058,0.25343960379969416
45,0.0,0.5402695701504984,0.45973042984950163
46,0.4656861847349482,0.5343138152650516,0.0
47,0.0,0.4814446619921212,0.5185553380078788
48,0.0,0.0,1.0
49,1.0,0.0,0.0
50,1.0,0.0,0.0
51,1.0,0.0,0.0
52,0.0,0.3736842176073364,0.6263157823926636
53,0.0,0.31749743413701925,0.6825025658629807
54,0.0,0.7932674249940658,0.20673257500593425
55,0.0,0.0,1.0
56,0.9290232923462697,0.0709767076537303,0.0
57,1.0,0.0,0.0
58,0.9334564209868863,0.06654357901311353,0.0
59,0.0,0.0,1.0
60,1.0,0.0,0.0
61,0.0,0.19352657859786498,0.8064734214021351
62,0.028172415289974728,0.9718275847100251,0.0
63,1.0,0.0,0.0
64,0.03298551092843819,0.9670144890715617,0.0
