,quality_low,quality_medium,quality_high
0,0.9000777268987935,0.0999222731012065,0.0
1,0.5532330572656979,0.44676694273430206,0.0
2,0.7012235627216674,0.29877643727833264,0.0
3,0.9977293293604039,0.002270670639596079,0.0
4,1.0,0.0,0.0
5,1.0,0.0,0.0
6,1.0,0.0,0.0
7,1.0,0.0,0.0
8,0.6245920610045942,0.37540793899540587,0.0
9,0.0,0.0,1.0
10,0.592760095774391,0.40723990422560896,0.0
11,1.0,0.0,0.0
12,0.001031979189968873,0.99853628191067,0.00043173889936116554
13,0.0,0.0,1.0
14,0.0,0.35522389753221584,0.6447761024677842
15,0.0,0.4525903333017796,0.5474096666982203
16,1.0,0.0,0.0
17,0.8200736668000548,0.1799263331999452,0.0
18,0.6999403981597955,0.30005960184020447,0.0
19,0.2635079177238908,0.7364920822761093,0.0
20,1.0,0.0,0.0
21,1.0,0.0,0.0
22,0.0,0.0,1.0
23,1.0,0.0,0.0
24,1.0,0.0,0.0
25,0.0,0.0,1.0
26,0.0,0.11019624528280407,0.889803754717196
27,0.0,0.3908756462027385,0.6091243537972615
28,0.0,0.7078986169592333,0.2921013830407667
29,0.20332632683746218,0.7966736731625379,0.0
30,0.0,0.0,1.0
31,1.0,0.0,0.0
32,0.0,0.038178363789892665,0.9618216362101073
33,0.14070925072383236,0.8592907492761677,0.0
34,0.0,0.0,1.0
35,0.0,0.43381022755593845,0.5661897724440615
36,0.0,0.11074422660821978,0.8892557733917803
37,1.0,0.0,0.0
38,0.0,0.0,1.0
39,0.6832878997978521,0.31671210020214785,0.0
40,0.30121233095637484,0.6987876690436251,0.0
41,0.9005194160429718,0.09948058395702818,0.0
42,0.0,0.09916967968043164,0.9008303203195683
43,0.6692364031739801,0.33076359682601986,0.0
44,1.0,0.0,0.0
45,0.9609011969148546,0.03909880308514537,0.0
46,0.4204326615042046,0.5795673384957953,0.0
47,0.09420593576682154,0.9057940642331785,0.0
48,0.4174444286061467,0.5825555713938532,0.0
49,0.0,0.0,1.0
50,0.0,0.3000946455648532,0.6999053544351468
51,0.0,0.0,1.0
52,0.0,0.9650732924795105,0.03492670752048955
53,1.0,0.0,0.0
54,0.5242723305254741,0.475727669474526,0.0
55,0.0,0.0,1.0
56,0.0,0.16978206218784656,0.8302179378121535
57,0.0,0.7078986169592333,0.2921013830407667
58,0.0,0.0,1.0
59,1.0,0.0,0.0
60,0.0,0.0,1.0
61,1.0,0.0,0.0
62,0.0,0.0,1.0
63,0.0,0.0,1.0
64,1.0,0.0,0.0
65,0.0,0.0,1.0
66,0.0,0.0,1.0
67,0.0,0.025383124958380812,0.9746168750416192
68,0.0,0.08660183914523967,0.9133981608547603
69,0.9745330033735327,0.025466996626467335,0.0
70,0.3459736155223455,0.6540263844776545,0.0
71,0.0,0.2998379354683325,0.7001620645316675
72,0.050989002816498916,0.9490109971835011,0.0
73,0.0,0.0,1.0
74,1.0,0.0,0.0
75,1.0,0.0,0.0
76,0.0,0.0,1.0
77,0.3924752926822731,0.6075247073177269,0.0
78,0.38791167843655183,0.6120883215634482,0.0
79,0.0,0.0853210069258069,0.9146789930741931
80,1.0,0.0,0.0
81,0.0,0.0,1.0
82,1.0,0.0,0.0
83,0.9018183026985946,0.09818169730140529,0.0
84,0.0,0.9080113642964175,0.09198863570358248
85,0.0,0.7078986169592333,0.2921013830407667
86,0.0,0.0,1.0
87,0.9822593172512648,0.01774068274873516,0.0
88,0.8909923705395714,0.10900762946042865,0.0
89,0.0,0.7078986169592333,0.2921013830407667
90,0.0,0.0,1.0
91,0.0,0.13440612198771948,0.8655938780122806
92,0.0,0.1914414448558855,0.8085585551441146
93,0.0,0.153278531120696,0.846721468879304
94,0.0,0.7078986169592333,0.2921013830407667
95,0.0,0.3496863398459862,0.6503136601540138
96,0.0,0.1694986357678894,0.8305013642321106
97,1.0,0.0,0.0
98,0.0,0.25992950613901633,0.7400704938609837
99,0.33867412336613284,0.6613258766338671,0.0
100,0.7454906420966337,0.2545093579033663,0.0
101,0.0,0.0,1.0
102,0.5744073903899789,0.4255926096100211,0.0
103,0.0,0.25948786736081636,0.7405121326391837
104,0.9912658574486998,0.00873414255130015,0.0
105,0.0,0.0,0.0
106,0.0,0.5236973764529128,0.47630262354708724
107,0.0804973918199582,0.9195026081800418,0.0
108,0.0,0.0,1.0
109,0.0,0.06898846706836248,0.9310115329316375
110,0.0,0.7078986169592333,0.2921013830407667
111,0.0,0.7078986169592333,0.2921013830407667
112,0.0,0.7078986169592333,0.2921013830407667
113,0.22041054164340262,0.7795894583565974,0.0
114,0.0,0.03619537400766959,0.9638046259923304
115,0.0,0.8941518464002625,0.10584815359973757
116,0.0,0.0,1.0
117,1.0,0.0,0.0
118,0.0,0.0,1.0
119,0.297257756044023,0.702742243955977,0.0
120,1.0,0.0,0.0
121,0.0,0.0,1.0
122,0.28746632222407104,0.7125336777759289,0.0
123,1.0,0.0,0.0
124,0.0,0.0,1.0
125,0.0,0.0,1.0
126,1.0,0.0,0.0
127,0.0,0.571338507195202,0.42866149280479804
128,0.9849587305026072,0.015041269497392765,0.0
129,1.0,0.0,0.0
130,0.9360984038444036,0.06390159615559642,0.0
131,0.24871104085022647,0.7512889591497736,0.0
132,0.0,0.0,1.0
133,0.0,0.0,1.0
134,0.0,0.0,1.0
135,1.0,0.0,0.0
136,1.0,0.0,0.0
137,0.18512715225032497,0.8148728477496751,0.0
138,0.515557204009843,0.48444279599015705,0.0
139,0.642088244533822,0.3579117554661781,0.0
140,1.0,0.0,0.0
141,0.0,0.891003567936569,0.10899643206343099
142,0.0,0.0,1.0
143,0.8903065507536917,0.1096934492463083,0.0
144,0.0,0.7078986169592333,0.2921013830407667
145,0.0,0.03915019772716703,0.960849802272833
146,0.0,0.24342288763916978,0.7565771123608303
147,1.0,0.0,0.0
148,1.0,0.0,0.0
149,1.0,0.0,0.0
150,1.0,0.0,0.0
151,0.989057403553786,0.010942596446213974,0.0
152,1.0,0.0,0.0
153,1.0,0.0,0.0
154,1.0,0.0,0.0
155,0.0,0.0,1.0
156,0.0,0.34268826233427296,0.657311737665727
157,1.0,0.0,0.0
158,0.8887920153812875,0.11120798461871252,0.0
159,0.5533070313080742,0.44669296869192576,0.0
160,0.0,0.0,1.0
161,1.0,0.0,0.0
162,0.0,0.0,1.0
163,0.0,0.0,1.0
164,0.0,0.0,1.0
165,0.7276314126692753,0.2723685873307247,0.0
166,1.0,0.0,0.0
167,0.9497395787746417,0.050260421225358336,0.0
168,0.0,0.0,1.0
169,0.0,0.0,1.0
170,0.0,0.0,1.0
171,0.12375764406748818,0.8762423559325119,0.0
172,0.0,0.4997264332437932,0.5002735667562068
173,0.6254743538627658,0.3745256461372341,0.0
174,1.0,0.0,0.0
175,1.0,0.0,0.0
176,1.0,0.0,0.0
177,0.6840831599441706,0.3159168400558294,0.0
178,0.0,0.7078986169592333,0.2921013830407667
179,0.8594753262853743,0.1405246737146257,0.0
180,0.0,0.0,1.0
181,0.0,0.2750142452249109,0.7249857547750891
182,1.0,0.0,0.0
183,0.0,0.0,1.0
184,0.0,0.1110507820460326,0.8889492179539674
185,0.0,0.7078986169592333,0.2921013830407667
186,0.0,0.27140238777355546,0.7285976122264446
187,0.14893635323138202,0.851063646768618,0.0
188,0.0,0.27386578630254305,0.7261342136974569
189,0.0,0.10567950166354405,0.894320498336456
190,0.0,0.0,1.0
191,0.0,0.0006456108762928703,0.9993543891237071
192,0.0,0.0,1.0
193,1.0,0.0,0.0
194,1.0,0.0,0.0
195,1.0,0.0,0.0
196,1.0,0.0,0.0
197,0.0,0.004685015801570474,0.9953149841984296
198,0.0,0.36698392060639057,0.6330160793936095
199,0.0,0.12701910757302698,0.872980892426973
200,0.0,0.0,1.0
201,0.0,0.0,1.0
202,0.0,0.9797836173308667,0.020216382669133302
203,1.0,0.0,0.0
204,0.28053244962914126,0.7194675503708587,0.0
205,0.0,0.0,1.0
206,0.14688561945201267,0.8531143805479874,0.0
207,1.0,0.0,0.0
208,0.465123737119723,0.5348762628802769,0.0
209,1.0,0.0,0.0
210,0.0,0.14304382942953475,0.8569561705704652
