,energy_low,energy_medium,energy_high
0,0.4737479436860248,0.0,0.5262520563139752
1,0.4737479436860248,0.0,0.5262520563139752
2,0.4737479436860248,0.0,0.5262520563139752
3,0.4737479436860248,0.0,0.5262520563139752
4,0.0,0.0,1.0
5,0.4737479436860248,0.0,0.5262520563139752
6,1.0,0.0,0.0
7,0.4737479436860248,0.0,0.5262520563139752
8,0.4737479436860248,0.0,0.5262520563139752
9,1.0,0.0,0.0
10,0.4737479436860248,0.0,0.5262520563139752
11,0.4737479436860248,0.0,0.5262520563139752
12,0.0,0.0,1.0
13,1.0,0.0,0.0
14,0.4737479436860248,0.0,0.5262520563139752
15,0.4737479436860248,0.0,0.5262520563139752
16,0.4737479436860248,0.0,0.5262520563139752
17,0.4737479436860248,0.0,0.5262520563139752
18,0.4737479436860248,0.0,0.5262520563139752
19,1.0,0.0,0.0
20,0.4737479436860248,0.0,0.5262520563139752
21,0.0,0.0,0.0
22,1.0,0.0,0.0
23,0.4737479436860248,0.0,0.5262520563139752
24,0.0,0.0,1.0
25,1.0,0.0,0.0
26,0.4737479436860248,0.0,0.5262520563139752
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,1.0,0.0,0.0
30,1.0,0.0,0.0
31,0.4737479436860248,0.0,0.5262520563139752
32,0.4737479436860248,0.0,0.5262520563139752
33,0.4737479436860248,0.0,0.5262520563139752
34,1.0,0.0,0.0
35,1.0,0.0,0.0
36,0.4737479436860248,0.0,0.5262520563139752
37,0.4737479436860248,0.0,0.5262520563139752
38,0.4737479436860248,0.0,0.5262520563139752
39,0.4737479436860248,0.0,0.5262520563139752
40,0.4737479436860248,0.0,0.5262520563139752
41,0.0,0.0,1.0
42,1.0,0.0,0.0
43,0.4737479436860248,0.0,0.5262520563139752
44,0.4737479436860248,0.0,0.5262520563139752
45,0.4737479436860248,0.0,0.5262520563139752
46,0.4737479436860248,0.0,0.5262520563139752
47,0.4737479436860248,0.0,0.5262520563139752
48,0.4737479436860248,0.0,0.5262520563139752
49,0.4737479436860248,0.0,0.5262520563139752
50,0.4737479436860248,0.0,0.5262520563139752
51,0.4737479436860248,0.0,0.5262520563139752
52,0.4737479436860248,0.0,0.5262520563139752
53,0.0,0.0,1.0
54,0.4737479436860248,0.0,0.5262520563139752
55,1.0,0.0,0.0
56,0.4737479436860248,0.0,0.5262520563139752
57,0.4737479436860248,0.0,0.5262520563139752
58,1.0,0.0,0.0
59,0.4737479436860248,0.0,0.5262520563139752
60,0.4737479436860248,0.0,0.5262520563139752
61,0.4737479436860248,0.0,0.5262520563139752
62,1.0,0.0,0.0
63,0.4737479436860248,0.0,0.5262520563139752
64,0.4737479436860248,0.0,0.5262520563139752
65,1.0,0.0,0.0
66,1.0,0.0,0.0
67,1.0,0.0,0.0
68,1.0,0.0,0.0
69,0.4737479436860248,0.0,0.5262520563139752
70,0.0,0.0,1.0
71,1.0,0.0,0.0
72,0.4737479436860248,0.0,0.5262520563139752
73,1.0,0.0,0.0
74,0.4737479436860248,0.0,0.5262520563139752
75,0.0,0.0,1.0
76,0.4737479436860248,0.0,0.5262520563139752
77,0.0,0.0,1.0
78,0.4737479436860248,0.0,0.5262520563139752
79,0.4737479436860248,0.0,0.5262520563139752
80,0.4737479436860248,0.0,0.5262520563139752
81,0.4737479436860248,0.0,0.5262520563139752
82,0.4737479436860248,0.0,0.5262520563139752
83,0.0,0.0,1.0
84,1.0,0.0,0.0
85,0.0,0.0,1.0
86,1.0,0.0,0.0
87,0.0,0.0,1.0
88,0.4737479436860248,0.0,0.5262520563139752
89,1.0,0.0,0.0
90,1.0,0.0,0.0
91,1.0,0.0,0.0
