,quality_low,quality_medium,quality_high
0,0.7161870743939327,0.2838129256060674,0.0
1,0.8074414147364463,0.19255858526355388,0.0
2,0.91385718641821,0.08614281358178999,0.0
3,0.9517413637134792,0.048258636286520794,0.0
4,0.899396273960502,0.10060372603949794,0.0
5,0.9771840324413906,0.022815967558609408,0.0
6,1.0,0.0,0.0
7,1.0,0.0,0.0
8,1.0,0.0,0.0
9,0.0,0.0,1.0
10,1.0,0.0,0.0
11,1.0,0.0,0.0
12,0.0,0.9153950943310737,0.08460490566892627
13,0.0,0.0,1.0
14,0.0,0.17456345051416658,0.8254365494858334
15,0.0,0.0,1.0
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,1.0,0.0,0.0
19,0.7782042064827366,0.22179579351726353,0.0
20,0.9530446991923308,0.04695530080766918,0.0
21,1.0,0.0,0.0
22,0.0,0.0,1.0
23,1.0,0.0,0.0
24,1.0,0.0,0.0
25,0.0,0.0,1.0
26,0.0,0.12123776322599061,0.8787622367740093
27,0.0,0.2824363379068834,0.7175636620931166
28,0.0,0.9153950943310737,0.08460490566892627
29,1.0,0.0,0.0
30,0.0,0.0,1.0
31,1.0,0.0,0.0
32,0.0,0.0,1.0
33,0.7430304074632103,0.2569695925367898,0.0
34,0.0,0.0,1.0
35,0.0,0.316263108365445,0.683736891634555
36,0.0,0.0,1.0
37,1.0,0.0,0.0
38,0.0,0.0,1.0
39,0.8920702099231834,0.10792979007681662,0.0
40,0.9616363773728895,0.038363622627110516,0.0
41,0.6132992614515654,0.3867007385484346,0.0
42,0.0,0.0,1.0
43,1.0,0.0,0.0
44,1.0,0.0,0.0
45,1.0,0.0,0.0
46,0.0,0.9153950943310737,0.08460490566892627
47,1.0,0.0,0.0
48,0.8245337629820712,0.17546623701792893,0.0
49,0.0,0.0,1.0
50,0.0,0.1306334165366578,0.8693665834633422
51,0.0,0.0,1.0
52,0.85002759416237,0.1499724058376301,0.0
53,1.0,0.0,0.0
54,0.19127796256216853,0.8087220374378316,0.0
55,0.0,0.0,1.0
56,0.0,0.18851172864754467,0.8114882713524553
57,0.0,0.9153950943310737,0.08460490566892627
58,0.0,0.0,1.0
59,1.0,0.0,0.0
60,0.0,0.0,1.0
61,1.0,0.0,0.0
62,0.0,0.0,1.0
63,0.0,0.0,1.0
64,1.0,0.0,0.0
65,0.0,0.0,1.0
66,0.0,0.0,1.0
67,0.0,0.0,1.0
68,0.0,0.0,1.0
69,1.0,0.0,0.0
70,1.0,0.0,0.0
71,0.0,0.0,1.0
72,0.45242195787602263,0.5475780421239774,0.0
73,0.0,0.0,1.0
74,0.9922544238465426,0.0077455761534574,0.0
75,1.0,0.0,0.0
76,0.0,0.0,1.0
77,0.6020925086983319,0.39790749130166825,0.0
78,0.5625474308566896,0.4374525691433105,0.0
79,0.0,0.0,1.0
