,energy_low,energy_medium,energy_high
0,0.0,0.0,1.0
1,0.0,0.3870396773958851,0.6129603226041149
2,0.0,0.05712725567109971,0.9428727443289003
3,0.0,0.0,1.0
4,0.0,0.0,1.0
5,0.0,0.0,1.0
6,1.0,0.0,0.0
7,0.0,0.0,1.0
8,0.0,0.0,1.0
9,1.0,0.0,0.0
10,0.0,0.0,1.0
11,0.0,0.0,1.0
12,0.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,0.5596703092985011,0.4403296907014989,0.0
17,0.0,0.6324156696672664,0.36758433033273363
18,0.0,0.20315903503904492,0.796840964960955
19,1.0,0.0,0.0
20,0.0,0.0,1.0
21,0.0,0.09947222153532839,0.9005277784646716
22,1.0,0.0,0.0
23,0.0,0.49095140307606217,0.5090485969239378
24,0.0951766143140352,0.9048233856859648,0.0
25,1.0,0.0,0.0
26,1.0,0.0,0.0
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,0.2184523121673944,0.7815476878326055,0.0
30,1.0,0.0,0.0
31,0.0,0.0,1.0
32,1.0,0.0,0.0
33,0.0,0.6475186573582159,0.3524813426417841
34,1.0,0.0,0.0
35,1.0,0.0,0.0
36,1.0,0.0,0.0
37,0.0,0.0,1.0
38,1.0,0.0,0.0
39,0.0,0.0,1.0
40,1.0,0.0,0.0
41,0.0,0.0,1.0
42,0.9279088548609192,0.07209114513908078,0.0
43,0.0,0.0,1.0
44,0.0,0.0,1.0
45,0.0,0.0,1.0
46,0.2488310470150705,0.7511689529849295,0.0
47,0.0,0.0,1.0
48,1.0,0.0,0.0
49,0.9313083953289938,0.06869160467100625,0.0
50,0.7628950598887455,0.2371049401112546,0.0
51,1.0,0.0,0.0
52,0.2849795043443394,0.7150204956556606,0.0
53,0.0,0.27695516001099807,0.7230448399890019
54,0.0,0.0,1.0
55,0.5252867772072727,0.4747132227927274,0.0
56,0.41684120244907774,0.5831587975509224,0.0
57,0.8417400858320525,0.1582599141679475,0.0
58,0.9953912153115816,0.004608784688418469,0.0
59,0.2010821707211078,0.7989178292788922,0.0
60,0.5162237105631221,0.48377628943687795,0.0
61,0.0,0.0,1.0
62,1.0,0.0,0.0
63,0.5257958248829733,0.4742041751170267,0.0
64,0.0,0.10300551322676829,0.8969944867732317
65,0.9120566793391677,0.08794332066083228,0.0
66,1.0,0.0,0.0
67,1.0,0.0,0.0
68,1.0,0.0,0.0
69,0.0,0.20279747151970887,0.7972025284802912
70,0.0,0.30053617265098836,0.6994638273490117
71,1.0,0.0,0.0
72,0.0,0.6516296406018615,0.34837035939813854
73,1.0,0.0,0.0
74,0.0,0.0,1.0
75,0.0,0.2491982426278028,0.7508017573721971
76,0.47388025294652475,0.5261197470534753,0.0
77,0.0,0.0,1.0
78,0.0,0.3632230983127943,0.6367769016872057
79,0.5646231405640292,0.4353768594359708,0.0
80,0.0,0.0,1.0
81,1.0,0.0,0.0
82,0.0,0.0,1.0
83,0.0,0.07217693562255793,0.927823064377442
84,1.0,0.0,0.0
85,0.0,0.0,1.0
86,1.0,0.0,0.0
87,0.0,0.8251776447553248,0.1748223552446752
88,0.4559447437355417,0.5440552562644583,0.0
89,0.0,0.8748862020391578,0.12511379796084218
90,1.0,0.0,0.0
91,1.0,0.0,0.0
92,1.0,0.0,0.0
93,0.9306071247413097,0.06939287525869031,0.0
94,1.0,0.0,0.0
95,1.0,0.0,0.0
96,0.002747539065851321,0.9967347550085406,0.0005177059256081949
97,0.0,0.0,1.0
98,0.802816761766197,0.19718323823380296,0.0
99,0.4962688321407961,0.503731167859204,0.0
100,0.0,0.29129581263734877,0.7087041873626512
101,1.0,0.0,0.0
102,0.0,0.0,1.0
103,1.0,0.0,0.0
104,0.0,0.0,1.0
105,1.0,0.0,0.0
106,1.0,0.0,0.0
107,1.0,0.0,0.0
108,1.0,0.0,0.0
109,1.0,0.0,0.0
110,1.0,0.0,0.0
111,0.9892362512924151,0.010763748707584899,0.0
112,0.0,0.8748862020391578,0.12511379796084218
113,0.0,0.0,1.0
114,0.6287028199258915,0.37129718007410856,0.0
115,0.0,0.8748862020391578,0.12511379796084218
116,0.0,0.8748862020391578,0.12511379796084218
117,0.0,0.0,1.0
118,0.0,0.8748862020391578,0.12511379796084218
119,0.0,0.0,1.0
120,0.0,0.0,1.0
121,0.2583375063318527,0.7416624936681473,0.0
122,0.0,0.7494372472716448,0.2505627527283552
123,0.0,0.8017165850196893,0.1982834149803107
124,1.0,0.0,0.0
125,0.611690644295914,0.388309355704086,0.0
126,0.0,0.49527868848560125,0.5047213115143988
127,0.30534311331304215,0.6946568866869579,0.0
128,0.0,0.8748862020391578,0.12511379796084218
129,1.0,0.0,0.0
130,0.0,0.0,1.0
131,0.0,0.0,1.0
132,0.9574424531948008,0.04255754680519915,0.0
133,0.9658338569557815,0.03416614304421854,0.0
134,0.3535198596335231,0.6464801403664768,0.0
135,0.0,0.0,1.0
136,0.0,0.0,1.0
137,0.0,0.0,1.0
138,0.0,0.0,1.0
139,0.0,0.0,1.0
140,0.0,0.0,1.0
141,0.0,0.30066168955346956,0.6993383104465305
142,0.6340375464097816,0.3659624535902184,0.0
143,0.0,0.0,1.0
144,0.0,0.0,1.0
145,0.8467973848819543,0.15320261511804567,0.0
146,1.0,0.0,0.0
147,0.0,0.009964953318862851,0.9900350466811372
148,0.0,0.398479342668475,0.6015206573315249
149,0.0,0.0,1.0
150,0.0,0.11943666901498812,0.8805633309850118
151,0.0,0.0,1.0
152,0.0,0.0,1.0
153,0.2212314987041757,0.7787685012958243,0.0
154,0.0,0.618370685925745,0.381629314074255
155,0.5157079406239902,0.48429205937600983,0.0
156,0.0,0.8748862020391578,0.12511379796084218
157,0.0,0.6456520531727268,0.3543479468272732
158,0.0,0.20853239808341512,0.7914676019165849
159,0.12078045432882084,0.8792195456711792,0.0
160,0.7568821040035792,0.2431178959964207,0.0
161,0.0,0.3500663021760324,0.6499336978239676
162,0.6678779504115727,0.3321220495884273,0.0
163,1.0,0.0,0.0
164,1.0,0.0,0.0
165,0.0,0.0,1.0
166,0.0,0.0,1.0
167,0.0,0.0,1.0
168,1.0,0.0,0.0
169,0.0,0.8748862020391578,0.12511379796084218
170,0.47338008510419005,0.52661991489581,0.0
171,0.0,0.4466061574323501,0.55339384256765
172,0.230671681696064,0.769328318303936,0.0
173,0.0,0.6418009114126763,0.35819908858732374
174,1.0,0.0,0.0
175,0.0,0.0,1.0
176,0.0,0.0,1.0
177,0.0,0.0,1.0
178,0.0,0.8748862020391578,0.12511379796084218
179,0.0,0.0,1.0
180,0.24767267957982225,0.7523273204201778,0.0
181,0.09502149095244153,0.9049785090475585,0.0
182,0.0,0.0,1.0
183,1.0,0.0,0.0
184,0.3016828228240392,0.6983171771759609,0.0
185,0.4036272142136304,0.5963727857863695,0.0
186,1.0,0.0,0.0
187,0.0,0.0,1.0
188,0.39957067483530867,0.6004293251646913,0.0
189,0.2567411120668326,0.7432588879331674,0.0
190,1.0,0.0,0.0
191,1.0,0.0,0.0
192,0.0,0.8748862020391578,0.12511379796084218
193,0.0,0.4406950682227862,0.5593049317772137
194,0.0,0.0,1.0
195,0.0,0.0,1.0
196,0.0,0.6742871987419876,0.32571280125801244
197,0.8335746736787045,0.16642532632129545,0.0
198,0.0,0.8748862020391578,0.12511379796084218
199,0.945677889624882,0.05432211037511793,0.0
200,0.856034384048686,0.143965615951314,0.0
201,0.0,0.8748862020391578,0.12511379796084218
202,1.0,0.0,0.0
203,0.0,0.49490940240774134,0.5050905975922586
204,0.0,0.08467450854890443,0.9153254914510955
205,0.0,0.8748862020391578,0.12511379796084218
206,0.0,0.0,1.0
207,0.0,0.0,1.0
208,0.0,0.5565375343713149,0.4434624656286851
209,0.0,0.0,1.0
210,0.0,0.8748862020391578,0.12511379796084218
211,0.0,0.2916012116903397,0.7083987883096603
212,0.0,0.8748862020391578,0.12511379796084218
213,0.0,0.5072243828509717,0.4927756171490283
214,1.0,0.0,0.0
215,0.0,0.46209571776374786,0.5379042822362521
216,0.0008450172412991204,0.9968862498497708,0.0022687329089300934
217,0.0,0.8748862020391578,0.12511379796084218
218,0.31565600086540035,0.6843439991345996,0.0
219,0.2302982504517465,0.7697017495482535,0.0
220,0.0,0.0,1.0
221,0.0,0.6815416180142302,0.31845838198576976
222,0.4837055056081654,0.5162944943918346,0.0
223,0.3743035373872595,0.6256964626127405,0.0
224,1.0,0.0,0.0
225,1.0,0.0,0.0
226,0.0,0.5305791607196324,0.46942083928036765
227,0.2878186807827876,0.7121813192172123,0.0
228,1.0,0.0,0.0
229,1.0,0.0,0.0
230,1.0,0.0,0.0
231,0.2494585771136221,0.7505414228863779,0.0
232,0.0,0.0,1.0
233,0.0,0.0,1.0
234,0.0,0.0,1.0
235,0.0,0.0,1.0
236,0.0,0.0,1.0
237,1.0,0.0,0.0
238,0.760951882430247,0.23904811756975297,0.0
239,0.0,0.8748862020391578,0.12511379796084218
240,1.0,0.0,0.0
241,0.4113093181237946,0.5886906818762053,0.0
242,0.9880782312751079,0.01192176872489218,0.0
243,0.8277080983643909,0.17229190163560903,0.0
244,0.0,0.98754937516517,0.012450624834829957
245,0.5967040624740907,0.4032959375259093,0.0
246,1.0,0.0,0.0
247,0.9764046510274424,0.023595348972557603,0.0
248,0.663893130166101,0.33610686983389904,0.0
249,1.0,0.0,0.0
250,1.0,0.0,0.0
251,0.6919444946606026,0.30805550533939735,0.0
252,0.0,0.049155650762094744,0.9508443492379052
253,1.0,0.0,0.0
254,0.41463836935116516,0.585361630648835,0.0
255,0.0,0.0,1.0
256,1.0,0.0,0.0
257,1.0,0.0,0.0
258,0.0,0.8748862020391578,0.12511379796084218
259,1.0,0.0,0.0
260,1.0,0.0,0.0
261,0.0,0.31551424005195466,0.6844857599480454
262,0.0,0.8748862020391578,0.12511379796084218
