,quality_low,quality_medium,quality_high
0,0.8342909799707238,0.16570902002927623,0.0
1,0.005638120949549019,0.9894410717271624,0.004920807323288544
2,0.668915645207097,0.331084354792903,0.0
3,0.005638120949549019,0.9894410717271624,0.004920807323288544
4,0.005638120949549019,0.9894410717271624,0.004920807323288544
5,0.40500420163338835,0.5949957983666115,0.0
6,1.0,0.0,0.0
7,1.0,0.0,0.0
8,0.005638120949549019,0.9894410717271624,0.004920807323288544
9,0.0,0.0,1.0
10,1.0,0.0,0.0
11,0.9679708305186172,0.03202916948138289,0.0
12,0.0,0.36603611127671004,0.63396388872329
13,0.0,0.0,1.0
14,0.005638120949549019,0.9894410717271624,0.004920807323288544
15,0.005638120949549019,0.9894410717271624,0.004920807323288544
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,1.0,0.0,0.0
19,1.0,0.0,0.0
20,1.0,0.0,0.0
21,1.0,0.0,0.0
22,0.0,0.0,1.0
23,1.0,0.0,0.0
24,0.9519319409098363,0.04806805909016366,0.0
25,0.0,0.0,1.0
26,0.0,0.11339040709854073,0.8866095929014592
27,0.005638120949549019,0.9894410717271624,0.004920807323288544
28,0.6770825576880538,0.32291744231194625,0.0
29,0.9014200550303957,0.09857994496960433,0.0
30,0.0,0.0,1.0
31,0.9851740644792412,0.01482593552075888,0.0
32,0.0,0.0,1.0
33,0.992464610668903,0.007535389331097028,0.0
34,0.0,0.0,1.0
35,0.005638120949549019,0.9894410717271624,0.004920807323288544
36,0.0,0.0,1.0
37,0.005638120949549019,0.9894410717271624,0.004920807323288544
38,0.0,0.0,1.0
39,0.005638120949549019,0.9894410717271624,0.004920807323288544
40,1.0,0.0,0.0
41,0.6788590165313629,0.32114098346863706,0.0
42,0.0,0.0,1.0
43,0.8779895463965328,0.12201045360346724,0.0
44,1.0,0.0,0.0
45,1.0,0.0,0.0
46,1.0,0.0,0.0
47,0.005638120949549019,0.9894410717271624,0.004920807323288544
48,0.9239805047934685,0.07601949520653153,0.0
49,0.0,0.0,1.0
50,0.005638120949549019,0.9894410717271624,0.004920807323288544
51,0.0,0.0,1.0
52,0.005638120949549019,0.9894410717271624,0.004920807323288544
53,1.0,0.0,0.0
54,0.005638120949549019,0.9894410717271624,0.004920807323288544
55,0.0,0.0,1.0
56,0.0,0.0,1.0
57,0.005638120949549019,0.9894410717271624,0.004920807323288544
58,0.0,0.0,1.0
59,1.0,0.0,0.0
60,0.0,0.0,1.0
61,0.7599614262472817,0.24003857375271834,0.0
62,0.0,0.0,1.0
63,0.0,0.0,1.0
64,1.0,0.0,0.0
65,0.0,0.0,1.0
66,0.0,0.0,1.0
67,0.0,0.0,1.0
68,0.0,0.0,1.0
69,0.7088189202030596,0.2911810797969404,0.0
70,0.005638120949549019,0.9894410717271624,0.004920807323288544
71,0.0,0.30162181096946067,0.6983781890305394
72,0.3497638530010814,0.6502361469989185,0.0
73,0.0,0.40807234823253635,0.5919276517674636
74,1.0,0.0,0.0
75,1.0,0.0,0.0
76,0.0,0.0,1.0
77,0.005638120949549019,0.9894410717271624,0.004920807323288544
78,0.9692304410319494,0.030769558968050566,0.0
79,0.0,0.04776019391476571,0.9522398060852343
80,1.0,0.0,0.0
81,0.0,0.0,1.0
82,1.0,0.0,0.0
83,0.7880468887907885,0.21195311120921148,0.0
84,0.8846739335030088,0.11532606649699122,0.0
85,0.005638120949549019,0.9894410717271624,0.004920807323288544
86,0.0,0.0,1.0
87,1.0,0.0,0.0
88,1.0,0.0,0.0
89,0.005638120949549019,0.9894410717271624,0.004920807323288544
90,0.0,0.0,1.0
91,0.0,0.44277646448739716,0.5572235355126028
92,0.0,0.27908058469541897,0.720919415304581
93,0.0,0.0,1.0
94,0.005638120949549019,0.9894410717271624,0.004920807323288544
95,0.0,0.6238748375746207,0.37612516242537924
96,0.0,0.0,1.0
97,0.6448984229646121,0.3551015770353879,0.0
98,0.005638120949549019,0.9894410717271624,0.004920807323288544
99,1.0,0.0,0.0
100,1.0,0.0,0.0
101,0.0,0.0,1.0
102,0.6061932565761468,0.39380674342385324,0.0
103,0.0,0.17937315883588406,0.8206268411641159
104,0.005638120949549019,0.9894410717271624,0.004920807323288544
105,0.0,0.0,0.0
106,0.005638120949549019,0.9894410717271624,0.004920807323288544
107,0.6423864287159922,0.35761357128400795,0.0
108,0.0,0.0,1.0
109,0.0,0.14986231396260855,0.8501376860373915
110,0.005638120949549019,0.9894410717271624,0.004920807323288544
111,0.005638120949549019,0.9894410717271624,0.004920807323288544
112,0.69181672373538,0.3081832762646201,0.0
113,0.005638120949549019,0.9894410717271624,0.004920807323288544
114,0.005638120949549019,0.9894410717271624,0.004920807323288544
115,0.005638120949549019,0.9894410717271624,0.004920807323288544
116,0.0,0.0,1.0
117,0.4695374084825837,0.5304625915174164,0.0
118,0.0,0.0,1.0
119,0.005638120949549019,0.9894410717271624,0.004920807323288544
120,1.0,0.0,0.0
121,0.0,0.0,1.0
122,0.4602361434908618,0.5397638565091383,0.0
123,1.0,0.0,0.0
124,0.0,0.01972899473424743,0.9802710052657525
125,0.0,0.0,1.0
126,1.0,0.0,0.0
127,0.005638120949549019,0.9894410717271624,0.004920807323288544
128,1.0,0.0,0.0
129,1.0,0.0,0.0
130,0.005638120949549019,0.9894410717271624,0.004920807323288544
131,0.005638120949549019,0.9894410717271624,0.004920807323288544
132,0.0,0.0,1.0
133,0.0,0.3366360361894846,0.6633639638105154
134,0.0,0.0,1.0
135,1.0,0.0,0.0
136,0.005638120949549019,0.9894410717271624,0.004920807323288544
137,0.005638120949549019,0.9894410717271624,0.004920807323288544
138,0.005638120949549019,0.9894410717271624,0.004920807323288544
139,0.005638120949549019,0.9894410717271624,0.004920807323288544
140,1.0,0.0,0.0
141,0.6417880071844351,0.35821199281556493,0.0
142,0.0,0.0,1.0
143,0.005638120949549019,0.9894410717271624,0.004920807323288544
144,0.005638120949549019,0.9894410717271624,0.004920807323288544
145,0.0,0.2347078731748723,0.7652921268251277
146,0.005638120949549019,0.9894410717271624,0.004920807323288544
147,1.0,0.0,0.0
148,1.0,0.0,0.0
149,0.005638120949549019,0.9894410717271624,0.004920807323288544
150,1.0,0.0,0.0
151,0.7693603515805495,0.2306396484194505,0.0
152,1.0,0.0,0.0
153,1.0,0.0,0.0
154,1.0,0.0,0.0
155,0.0,0.0,1.0
156,0.005638120949549019,0.9894410717271624,0.004920807323288544
157,1.0,0.0,0.0
158,1.0,0.0,0.0
159,1.0,0.0,0.0
160,0.0,0.0,1.0
161,1.0,0.0,0.0
162,0.0,0.08912409518432829,0.9108759048156717
163,0.0,0.0,1.0
164,0.0,0.0,1.0
165,0.005638120949549019,0.9894410717271624,0.004920807323288544
166,1.0,0.0,0.0
167,0.005638120949549019,0.9894410717271624,0.004920807323288544
168,0.0,0.0,1.0
169,0.0,0.0,1.0
170,0.0,0.0,1.0
171,0.0,0.3738114092052806,0.6261885907947194
172,0.005638120949549019,0.9894410717271624,0.004920807323288544
173,0.835176212583986,0.16482378741601403,0.0
174,1.0,0.0,0.0
175,1.0,0.0,0.0
176,0.36279088068773835,0.6372091193122617,0.0
177,0.005638120949549019,0.9894410717271624,0.004920807323288544
178,0.005638120949549019,0.9894410717271624,0.004920807323288544
179,0.005638120949549019,0.9894410717271624,0.004920807323288544
180,0.0,0.0,1.0
181,0.36856739905381836,0.6314326009461816,0.0
182,1.0,0.0,0.0
183,0.0,0.0,1.0
184,0.005638120949549019,0.9894410717271624,0.004920807323288544
185,0.4767747596061718,0.5232252403938282,0.0
186,0.0,0.23791562390491244,0.7620843760950876
187,0.6359646757905801,0.36403532420941986,0.0
188,0.0,0.13840826142699603,0.861591738573004
189,0.005638120949549019,0.9894410717271624,0.004920807323288544
190,0.0,0.0,1.0
191,0.0,0.0,1.0
192,0.005638120949549019,0.9894410717271624,0.004920807323288544
193,0.005638120949549019,0.9894410717271624,0.004920807323288544
194,1.0,0.0,0.0
195,1.0,0.0,0.0
196,0.7677365938565618,0.23226340614343818,0.0
197,0.005638120949549019,0.9894410717271624,0.004920807323288544
198,0.005638120949549019,0.9894410717271624,0.004920807323288544
199,0.0,0.6388349655289626,0.36116503447103737
200,0.0,0.0,1.0
201,0.0,0.13801943896009763,0.8619805610399024
202,0.8280228244864,0.17197717551360006,0.0
203,1.0,0.0,0.0
204,0.005638120949549019,0.9894410717271624,0.004920807323288544
205,0.0,0.0,1.0
206,0.0,0.22743167290989208,0.7725683270901079
207,1.0,0.0,0.0
208,0.5583845971821895,0.44161540281781053,0.0
209,1.0,0.0,0.0
210,0.005638120949549019,0.9894410717271624,0.004920807323288544
211,0.005638120949549019,0.9894410717271624,0.004920807323288544
212,0.005638120949549019,0.9894410717271624,0.004920807323288544
213,0.005638120949549019,0.9894410717271624,0.004920807323288544
214,0.9256058944097862,0.0743941055902138,0.0
215,0.005638120949549019,0.9894410717271624,0.004920807323288544
216,0.0,0.0,1.0
217,1.0,0.0,0.0
218,0.0,0.0,1.0
219,1.0,0.0,0.0
220,0.9934834417582101,0.006516558241789852,0.0
221,1.0,0.0,0.0
222,0.0,0.0,1.0
223,0.005638120949549019,0.9894410717271624,0.004920807323288544
224,0.005638120949549019,0.9894410717271624,0.004920807323288544
225,0.0,0.0,1.0
226,1.0,0.0,0.0
227,0.0,0.0,1.0
228,0.005638120949549019,0.9894410717271624,0.004920807323288544
229,0.4360174696402398,0.5639825303597602,0.0
230,0.9977021000619682,0.0022978999380317273,0.0
231,0.0,0.0,1.0
232,0.005638120949549019,0.9894410717271624,0.004920807323288544
233,0.005638120949549019,0.9894410717271624,0.004920807323288544
234,1.0,0.0,0.0
235,0.005638120949549019,0.9894410717271624,0.004920807323288544
236,0.005638120949549019,0.9894410717271624,0.004920807323288544
237,0.0,0.0,1.0
238,0.0,0.2489990438049783,0.7510009561950217
239,0.0,0.0,1.0
240,0.8683062826275014,0.1316937173724986,0.0
241,1.0,0.0,0.0
242,0.0,0.09989625553682921,0.9001037444631708
243,0.0,0.08236855544381597,0.9176314445561841
244,1.0,0.0,0.0
245,1.0,0.0,0.0
246,0.0,0.16071669556356163,0.8392833044364384
247,0.0,0.0,1.0
248,0.0,0.0,1.0
249,0.0,0.11788029285157624,0.8821197071484238
250,0.0,0.0,1.0
251,0.005638120949549019,0.9894410717271624,0.004920807323288544
252,0.005638120949549019,0.9894410717271624,0.004920807323288544
253,0.005638120949549019,0.9894410717271624,0.004920807323288544
254,0.0,0.0,1.0
255,1.0,0.0,0.0
256,0.0,0.0,1.0
257,0.0,0.0,1.0
258,0.005638120949549019,0.9894410717271624,0.004920807323288544
259,0.7429443513958697,0.25705564860413027,0.0
260,0.0,0.0,1.0
261,1.0,0.0,0.0
262,0.005638120949549019,0.9894410717271624,0.004920807323288544
263,0.005638120949549019,0.9894410717271624,0.004920807323288544
264,0.0,0.40009460966834626,0.5999053903316538
265,0.0,0.0,1.0
266,1.0,0.0,0.0
267,1.0,0.0,0.0
268,0.005638120949549019,0.9894410717271624,0.004920807323288544
269,1.0,0.0,0.0
270,0.6489668345646082,0.35103316543539187,0.0
271,0.005638120949549019,0.9894410717271624,0.004920807323288544
272,0.6719305004449952,0.3280694995550048,0.0
273,1.0,0.0,0.0
274,0.0,0.0,1.0
275,0.0,0.01963978167825014,0.9803602183217498
276,0.0,0.19423918594946363,0.8057608140505363
277,0.0,0.0,1.0
278,0.0,0.0,1.0
279,0.0,0.0,1.0
280,1.0,0.0,0.0
281,0.005638120949549019,0.9894410717271624,0.004920807323288544
282,1.0,0.0,0.0
283,0.005638120949549019,0.9894410717271624,0.004920807323288544
284,1.0,0.0,0.0
285,0.005638120949549019,0.9894410717271624,0.004920807323288544
286,1.0,0.0,0.0
287,1.0,0.0,0.0
288,1.0,0.0,0.0
289,0.0,0.0,1.0
290,0.0,0.645004553469999,0.35499544653000104
291,1.0,0.0,0.0
292,0.0,0.0,1.0
293,1.0,0.0,0.0
294,0.9934613787857076,0.006538621214292417,0.0
295,0.0,0.0,1.0
296,0.8795832798490753,0.12041672015092472,0.0
297,1.0,0.0,0.0
298,0.0,0.217835476656078,0.782164523343922
299,0.0,0.0,1.0
